folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
106963,106269,2026-06-22T12:56:52-06:00,,2026-06-22T16:12:04-06:00,L2,2,0.0000,0.0000,False,0.0000,,,True,7873,0.0000,False,4.00,305.1724,,354.0000,354.0000,48.8276,0.0000,354.0000,354.0000,0.0000,0.0000,389.4000,0.0000,0.0000,35.4000,35.4000,305.1724,158.6207,146.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.6207,146.5517,0.0000,,305.1724,48.8276,0.0000,0.0000,,,,0.0000
106964,106250,2026-06-22T13:09:44-06:00,,2026-06-22T14:08:01-06:00,L4,2,0.0000,0.0000,False,0.0000,,,True,7873,0.0000,False,5.00,280.1724,,325.0000,325.0000,44.8276,0.0000,325.0000,325.0000,0.0000,0.0000,358.0000,0.0000,0.0000,33.0000,33.0000,280.1724,141.3793,138.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.3793,138.7931,0.0000,,280.1724,44.8276,0.0000,0.0000,,,,0.0000
106965,106270,2026-06-22T13:12:38-06:00,,2026-06-22T16:15:06-06:00,A5,2,161.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,292.2414,,339.0000,339.0000,46.7586,0.0000,339.0000,339.0000,0.0000,339.0000,0.0000,0.0000,0.0000,0.0000,0.0000,292.2414,108.6207,183.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.6207,183.6207,0.0000,,292.2414,46.7586,0.0000,0.0000,,,,0.0000
106966,106242,2026-06-22T13:17:55-06:00,2026-06-22T13:18:14-06:00,2026-06-22T13:18:23-06:00,,1,0.0000,0.0000,False,0.0000,,,False,0,,False,2.00,227.5862,,264.0000,264.0000,36.4138,0.0000,264.0000,264.0000,0.0000,0.0000,0.0000,0.0000,264.0000,0.0000,0.0000,227.5862,227.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.5862,0.0000,0.0000,,227.5862,36.4138,0.0000,0.0000,,,,0.0000
106967,106268,2026-06-22T13:18:11-06:00,,2026-06-22T16:11:46-06:00,E2,2,0.0000,0.0000,False,0.0000,,,True,7872,0.0000,False,2.00,125.0000,,145.0000,145.0000,20.0000,0.0000,145.0000,145.0000,0.0000,0.0000,174.0000,0.0000,0.0000,29.0000,29.0000,125.0000,0.0000,125.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0000,0.0000,,125.0000,20.0000,0.0000,0.0000,,,,0.0000
106968,106259,2026-06-22T13:18:41-06:00,,2026-06-22T15:04:16-06:00,A4,2,0.0000,0.0000,False,0.0000,,,True,7874,0.0000,False,5.00,306.0345,,355.0000,355.0000,48.9655,0.0000,355.0000,355.0000,0.0000,0.0000,390.5000,0.0000,0.0000,35.5000,35.5000,306.0345,121.5517,184.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.5517,184.4828,0.0000,,306.0345,48.9655,0.0000,0.0000,,,,0.0000
106969,106252,2026-06-22T13:21:00-06:00,,2026-06-22T14:13:53-06:00,F7,2,370.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,543.1034,,630.0000,630.0000,86.8966,0.0000,630.0000,630.0000,0.0000,630.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543.1034,356.8966,186.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,356.8966,186.2069,0.0000,,543.1034,86.8966,0.0000,0.0000,,,,0.0000
106970,106255,2026-06-22T13:26:20-06:00,,2026-06-22T14:32:41-06:00,L5,2,0.0000,0.0000,False,0.0000,,,True,7873,0.0000,False,5.00,409.4828,,475.0000,475.0000,65.5172,0.0000,475.0000,475.0000,0.0000,0.0000,522.5000,0.0000,0.0000,47.5000,47.5000,409.4828,316.3793,93.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.3793,93.1034,0.0000,,409.4828,65.5172,0.0000,0.0000,,,,0.0000
106971,106254,2026-06-22T13:31:13-06:00,,2026-06-22T14:25:53-06:00,F2,3,0.0000,0.0000,False,0.0000,,,True,7875,0.0000,False,8.00,688.7931,,799.0000,799.0000,110.2069,0.0000,799.0000,799.0000,0.0000,0.0000,878.9000,0.0000,0.0000,79.9000,79.9000,688.7931,431.0345,257.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,431.0345,257.7586,0.0000,,688.7931,110.2069,0.0000,0.0000,,,,0.0000
106972,106251,2026-06-22T13:35:14-06:00,,2026-06-22T14:12:12-06:00,A1,2,63.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,118.1034,,137.0000,137.0000,18.8966,0.0000,137.0000,137.0000,0.0000,137.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1034,0.0000,118.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1034,0.0000,,118.1034,18.8966,0.0000,0.0000,,,,0.0000
106973,106272,2026-06-22T13:35:33-06:00,,2026-06-22T16:23:02-06:00,F1,4,0.0000,0.0000,False,0.0000,,,True,7875,0.0000,False,15.00,1058.6207,,1228.0000,1228.0000,169.3793,0.0000,1228.0000,1228.0000,0.0000,0.0000,1350.8000,0.0000,0.0000,122.8000,122.8000,1058.6207,487.0690,571.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0690,571.5517,0.0000,,1058.6207,169.3793,0.0000,0.0000,,,,0.0000
106974,106246,2026-06-22T13:37:34-06:00,,2026-06-22T13:37:44-06:00,.XANAT,1,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,1.00,8.6207,,10.0000,10.0000,1.3793,0.0000,10.0000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6207,8.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6207,0.0000,0.0000,,8.6207,1.3793,0.0000,0.0000,,,,0.0000
106975,106253,2026-06-22T13:39:00-06:00,,2026-06-22T14:18:35-06:00,A6,2,0.0000,0.0000,False,0.0000,,,True,7874,0.0000,False,6.00,442.2414,,513.0000,513.0000,70.7586,0.0000,513.0000,513.0000,0.0000,0.0000,589.9500,0.0000,0.0000,76.9500,76.9500,442.2414,223.2759,218.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.2759,218.9655,0.0000,,442.2414,70.7586,0.0000,0.0000,,,,0.0000
106976,106263,2026-06-22T13:44:49-06:00,,2026-06-22T15:26:55-06:00,L6,2,0.0000,0.0000,False,0.0000,,,True,7873,0.0000,False,4.00,225.0000,,261.0000,261.0000,36.0000,0.0000,261.0000,261.0000,0.0000,0.0000,287.1000,0.0000,0.0000,26.1000,26.1000,225.0000,0.0000,225.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,0.0000,,225.0000,36.0000,0.0000,0.0000,,,,0.0000
106977,106258,2026-06-22T13:47:01-06:00,,2026-06-22T14:55:01-06:00,T6,2,302.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,170.6897,,198.0000,198.0000,27.3103,0.0000,198.0000,198.0000,0.0000,198.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.6897,0.0000,170.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.6897,0.0000,,170.6897,27.3103,0.0000,0.0000,,,,0.0000
106978,106262,2026-06-22T13:54:16-06:00,,2026-06-22T15:20:11-06:00,F4,2,0.0000,0.0000,False,0.0000,,,True,7875,0.0000,False,3.00,165.5172,,192.0000,192.0000,26.4828,0.0000,192.0000,192.0000,0.0000,0.0000,211.2000,0.0000,0.0000,19.2000,19.2000,165.5172,68.1034,97.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,97.4138,0.0000,,165.5172,26.4828,0.0000,0.0000,,,,0.0000
106979,106256,2026-06-22T14:04:10-06:00,,2026-06-22T14:44:40-06:00,S1,2,0.0000,0.0000,False,0.0000,,,True,7872,0.0000,False,4.00,450.0000,,522.0000,522.0000,72.0000,0.0000,522.0000,522.0000,0.0000,0.0000,574.2000,0.0000,0.0000,52.2000,52.2000,450.0000,308.6207,141.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,308.6207,141.3793,0.0000,,450.0000,72.0000,0.0000,0.0000,,,,0.0000
106980,106249,2026-06-22T14:05:52-06:00,,2026-06-22T14:06:04-06:00,.LLEVAR,1,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,1.00,57.7586,,67.0000,67.0000,9.2414,0.0000,67.0000,67.0000,0.0000,0.0000,67.0000,0.0000,0.0000,0.0000,0.0000,57.7586,57.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.7586,0.0000,0.0000,,57.7586,9.2414,0.0000,0.0000,,,,0.0000
106981,106261,2026-06-22T14:12:36-06:00,,2026-06-22T15:11:40-06:00,T3,2,0.0000,0.0000,False,0.0000,,,True,7871,0.0000,False,9.00,535.3448,,621.0000,621.0000,85.6552,0.0000,621.0000,621.0000,0.0000,0.0000,683.1000,0.0000,0.0000,62.1000,62.1000,535.3448,414.6552,108.6207,12.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.6552,108.6207,12.0690,,535.3448,85.6552,0.0000,0.0000,,,,0.0000
106982,106274,2026-06-22T14:13:17-06:00,,2026-06-22T16:24:15-06:00,B1,2,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,123.2759,,143.0000,143.0000,19.7241,0.0000,143.0000,143.0000,0.0000,143.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.2759,0.0000,123.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.2759,0.0000,,123.2759,19.7241,0.0000,0.0000,,,,0.0000
106983,106266,2026-06-22T14:35:27-06:00,,2026-06-22T16:01:53-06:00,T1,2,0.0000,0.0000,False,0.0000,,,True,7871,0.0000,False,5.00,448.2759,,520.0000,520.0000,71.7241,0.0000,520.0000,520.0000,0.0000,0.0000,572.0000,0.0000,0.0000,52.0000,52.0000,448.2759,325.0000,123.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,325.0000,123.2759,0.0000,,448.2759,71.7241,0.0000,0.0000,,,,0.0000
106984,106273,2026-06-22T15:05:49-06:00,,2026-06-22T16:23:04-06:00,F2,2,100.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,271.5517,,315.0000,315.0000,43.4483,0.0000,315.0000,315.0000,0.0000,315.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.5517,154.3103,117.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.3103,117.2414,0.0000,,271.5517,43.4483,0.0000,0.0000,,,,0.0000
106985,106271,2026-06-22T15:32:24-06:00,,2026-06-22T16:15:08-06:00,A4,2,0.0000,0.0000,False,0.0000,,,True,7874,0.0000,False,2.00,87.9310,,102.0000,102.0000,14.0690,0.0000,102.0000,102.0000,0.0000,0.0000,113.0000,0.0000,0.0000,11.0000,11.0000,87.9310,0.0000,87.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.9310,0.0000,,87.9310,14.0690,0.0000,0.0000,,,,0.0000
