folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
124288,123598,2026-07-26T03:09:38-06:00,,2026-07-26T04:00:49-06:00,T4,2,54,31.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,352.5862,,409.0000,409.0000,56.4138,0.0000,409.0000,409.0000,0.0000,409.0,0.0,0.0000,0.0,0.0000,0.0000,352.5862,210.3448,142.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.3448,142.2414,0.0000,,352.5862,56.4138,0.0000,0.0000,,,,409.0000
124295,123602,2026-07-26T03:23:52-06:00,,2026-07-26T04:21:41-06:00,C2,3,49,130.0000,0.0000,False,0.0000,,,False,0,0.0000,False,13.00,750.0000,,870.0000,870.0000,120.0000,0.0000,870.0000,870.0000,0.0000,870.0,0.0,0.0000,0.0,0.0000,0.0000,750.0000,475.8621,274.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,475.8621,274.1379,0.0000,,750.0000,120.0000,0.0000,0.0000,,,,870.0000
124298,123610,2026-07-26T03:33:34-06:00,,2026-07-26T04:35:02-06:00,J5,2,47,76.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,279.3103,,324.0000,324.0000,44.6897,0.0000,324.0000,324.0000,0.0000,324.0,0.0,0.0000,0.0,0.0000,0.0000,279.3103,184.4828,94.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.4828,94.8276,0.0000,,279.3103,44.6897,0.0000,0.0000,,,,324.0000
124307,123621,2026-07-26T04:19:10-06:00,,2026-07-26T05:03:37-06:00,3,2,49,126.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,322.4138,,374.0000,374.0000,51.5862,0.0000,374.0000,374.0000,0.0000,374.0,0.0,0.0000,0.0,0.0000,0.0000,322.4138,247.4138,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,247.4138,75.0000,0.0000,,322.4138,51.5862,0.0000,0.0000,,,,374.0000
124312,123623,2026-07-26T04:28:36-06:00,,2026-07-26T05:04:50-06:00,5,3,49,24.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,410.3448,,476.0000,476.0000,65.6552,0.0000,476.0000,476.0000,0.0000,476.0,0.0,0.0000,0.0,0.0000,0.0000,410.3448,283.6207,126.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,283.6207,126.7241,0.0000,,410.3448,65.6552,0.0000,0.0000,,,,476.0000
124317,123629,2026-07-26T04:39:32-06:00,,2026-07-26T05:38:25-06:00,T1,4,54,468.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,889.6552,,1032.0000,1032.0000,142.3448,0.0000,1032.0000,1032.0000,0.0000,1032.0,0.0,0.0000,0.0,0.0000,0.0000,889.6552,600.8621,288.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.8621,288.7931,0.0000,,889.6552,142.3448,0.0000,0.0000,,,,1032.0000
124323,123630,2026-07-26T04:53:44-06:00,,2026-07-26T05:45:44-06:00,B3,5,48,152.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,903.4483,,1048.0000,1048.0000,144.5517,0.0000,1048.0000,1048.0000,0.0000,1048.0,0.0,0.0000,0.0,0.0000,0.0000,903.4483,656.8966,246.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,656.8966,246.5517,0.0000,,903.4483,144.5517,0.0000,0.0000,,,,1048.0000
124325,123637,2026-07-26T05:01:50-06:00,,2026-07-26T06:00:02-06:00,J6,2,47,10.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,508.6207,,590.0000,590.0000,81.3793,0.0000,590.0000,590.0000,0.0000,590.0,0.0,0.0000,0.0,0.0000,0.0000,508.6207,393.9655,114.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,393.9655,114.6552,0.0000,,508.6207,81.3793,0.0000,0.0000,,,,590.0000
124332,123639,2026-07-26T05:36:50-06:00,,2026-07-26T06:11:08-06:00,D1,2,54,231.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,231.8966,,269.0000,269.0000,37.1034,0.0000,269.0000,269.0000,0.0000,269.0,0.0,0.0000,0.0,0.0000,0.0000,231.8966,141.3793,86.2069,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.3793,86.2069,4.3103,,231.8966,37.1034,0.0000,0.0000,,,,269.0000
124336,123648,2026-07-26T06:19:32-06:00,,2026-07-26T07:13:43-06:00,B1,2,48,4.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,513.7931,,596.0000,596.0000,82.2069,0.0000,596.0000,596.0000,0.0000,596.0,0.0,0.0000,0.0,0.0000,0.0000,513.7931,361.2069,146.5517,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,361.2069,146.5517,6.0345,,513.7931,82.2069,0.0000,0.0000,,,,596.0000
