folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
114706,113930,2026-08-21T04:27:41-06:00,,2026-08-21T05:21:11-06:00,L6,3,28,3.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,600.8621,,697.0000,697.0000,96.1379,0.0000,697.0000,697.0000,0.0000,697.0,0.0,0.0000,0.0,0.0000,0.0000,600.8621,375.0000,219.8276,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,375.0000,219.8276,6.0345,,600.8621,96.1379,0.0000,0.0000,,,,0.0000
114709,113931,2026-08-21T04:44:45-06:00,,2026-08-21T05:25:04-06:00,F1,2,51,38.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,312.0690,,362.0000,362.0000,49.9310,0.0000,362.0000,362.0000,0.0000,362.0,0.0,0.0000,0.0,0.0000,0.0000,312.0690,312.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.0690,0.0000,0.0000,,312.0690,49.9310,0.0000,0.0000,,,,0.0000
114713,113948,2026-08-21T05:09:41-06:00,,2026-08-21T07:14:41-06:00,T3,3,52,151.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,731.8966,,849.0000,849.0000,117.1034,0.0000,849.0000,849.0000,0.0000,849.0,0.0,0.0000,0.0,0.0000,0.0000,731.8966,539.6552,192.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,539.6552,192.2414,0.0000,,731.8966,117.1034,0.0000,0.0000,,,,0.0000
114718,113944,2026-08-21T05:36:25-06:00,,2026-08-21T06:53:49-06:00,L4,3,28,33.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,747.4138,,867.0000,867.0000,119.5862,0.0000,867.0000,867.0000,0.0000,867.0,0.0,0.0000,0.0,0.0000,0.0000,747.4138,462.0690,279.3103,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,462.0690,279.3103,6.0345,,747.4138,119.5862,0.0000,0.0000,,,,0.0000
114723,113940,2026-08-21T05:57:18-06:00,,2026-08-21T06:37:04-06:00,A3,2,21,87.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,356.0345,,413.0000,413.0000,56.9655,0.0000,413.0000,413.0000,0.0000,413.0,0.0,0.0000,0.0,0.0000,0.0000,356.0345,309.4828,46.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.4828,46.5517,0.0000,,356.0345,56.9655,0.0000,0.0000,,,,0.0000
114725,113952,2026-08-21T06:22:54-06:00,,2026-08-21T07:34:21-06:00,T2,5,52,50.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,908.6207,,1054.0000,1054.0000,145.3793,0.0000,1054.0000,1054.0000,0.0000,1054.0,0.0,0.0000,0.0,0.0000,0.0000,908.6207,628.4483,280.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,628.4483,280.1724,0.0000,,908.6207,145.3793,0.0000,0.0000,,,,0.0000
114728,113950,2026-08-21T06:42:42-06:00,,2026-08-21T07:25:50-06:00,F1,2,51,36.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,615.5172,,714.0000,714.0000,98.4828,0.0000,714.0000,714.0000,0.0000,714.0,0.0,0.0000,0.0,0.0000,0.0000,615.5172,451.7241,163.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,451.7241,163.7931,0.0000,,615.5172,98.4828,0.0000,0.0000,,,,0.0000
114730,113949,2026-08-21T06:48:15-06:00,,2026-08-21T07:23:12-06:00,F2,2,51,83.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,359.4828,,417.0000,417.0000,57.5172,0.0000,417.0000,417.0000,0.0000,417.0,0.0,0.0000,0.0,0.0000,0.0000,359.4828,240.5172,118.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.5172,118.9655,0.0000,,359.4828,57.5172,0.0000,0.0000,,,,0.0000
114738,113965,2026-08-21T08:19:38-06:00,,2026-08-21T08:35:22-06:00,.LLEVAR,1,17,304.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,168.9655,,196.0000,196.0000,27.0345,0.0000,196.0000,196.0000,0.0000,196.0,0.0,0.0000,0.0,0.0000,0.0000,168.9655,162.9310,0.0000,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.9310,0.0000,6.0345,,168.9655,27.0345,0.0000,0.0000,,,,0.0000
114744,113982,2026-08-21T09:02:24-06:00,,2026-08-21T10:21:23-06:00,T1,2,07,227.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,235.3448,,273.0000,273.0000,37.6552,0.0000,273.0000,273.0000,0.0000,273.0,0.0,0.0000,0.0,0.0000,0.0000,235.3448,68.1034,167.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,167.2414,0.0000,,235.3448,37.6552,0.0000,0.0000,,,,0.0000
114747,113985,2026-08-21T09:14:04-06:00,,2026-08-21T11:11:00-06:00,L2,3,44,94.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,781.0345,,906.0000,906.0000,124.9655,0.0000,906.0000,906.0000,0.0000,906.0,0.0,0.0000,0.0,0.0000,0.0000,781.0345,478.4483,293.9655,8.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,478.4483,293.9655,8.6207,,781.0345,124.9655,0.0000,0.0000,,,,0.0000
114753,113988,2026-08-21T10:14:14-06:00,,2026-08-21T11:39:47-06:00,E6,2,45,8.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,337.9310,,392.0000,392.0000,54.0690,0.0000,392.0000,392.0000,0.0000,392.0,0.0,0.0000,0.0,0.0000,0.0000,337.9310,165.5172,172.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.5172,172.4138,0.0000,,337.9310,54.0690,0.0000,0.0000,,,,0.0000
114758,114004,2026-08-21T11:08:20-06:00,,2026-08-21T13:04:46-06:00,L4,4,44,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,879.3103,,1020.0000,1020.0000,140.6897,0.0000,1020.0000,1020.0000,0.0000,1020.0,0.0,0.0000,0.0,0.0000,0.0000,879.3103,625.8621,253.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,625.8621,253.4483,0.0000,,879.3103,140.6897,0.0000,0.0000,,,,0.0000
114763,113996,2026-08-21T11:23:42-06:00,,2026-08-21T12:35:29-06:00,E3,2,45,35.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,142.2414,,165.0000,165.0000,22.7586,0.0000,165.0000,165.0000,0.0000,165.0,0.0,0.0000,0.0,0.0000,0.0000,142.2414,0.0000,142.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,142.2414,0.0000,,142.2414,22.7586,0.0000,0.0000,,,,0.0000
114764,114016,2026-08-21T11:28:45-06:00,,2026-08-21T14:31:13-06:00,T3,3,07,369.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,543.9655,,631.0000,631.0000,87.0345,0.0000,631.0000,631.0000,0.0000,631.0,0.0,0.0000,0.0,0.0000,0.0000,543.9655,230.1724,313.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.1724,313.7931,0.0000,,543.9655,87.0345,0.0000,0.0000,,,,0.0000
114767,113997,2026-08-21T11:37:27-06:00,,2026-08-21T12:35:34-06:00,F1,2,24,163.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,376.7241,,437.0000,437.0000,60.2759,0.0000,437.0000,437.0000,0.0000,437.0,0.0,0.0000,0.0,0.0000,0.0000,376.7241,269.8276,106.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8276,106.8966,0.0000,,376.7241,60.2759,0.0000,0.0000,,,,0.0000
114769,113991,2026-08-21T11:51:08-06:00,,2026-08-21T12:16:15-06:00,L2,2,44,46.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,391.3793,,454.0000,454.0000,62.6207,0.0000,454.0000,454.0000,0.0000,454.0,0.0,0.0000,0.0,0.0000,0.0000,391.3793,298.2759,93.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.2759,93.1034,0.0000,,391.3793,62.6207,0.0000,0.0000,,,,0.0000
114776,114001,2026-08-21T12:35:54-06:00,,2026-08-21T12:54:36-06:00,.LLEVARLUCERO,1,17,222.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,239.6552,,278.0000,278.0000,38.3448,0.0000,278.0000,278.0000,0.0000,278.0,0.0,0.0000,0.0,0.0000,0.0000,239.6552,227.5862,0.0000,12.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.5862,0.0000,12.0690,,239.6552,38.3448,0.0000,0.0000,,,,0.0000
