folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
128362,127649,2026-08-22T03:04:02-06:00,,2026-08-22T03:45:56-06:00,J4,2,04,101.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,343.9655,,399.0000,399.0000,55.0345,0.0000,399.0000,399.0000,0.0000,399.0,0.0,0.0000,0.0,0.0000,0.0000,343.9655,218.1034,125.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.1034,125.8621,0.0000,,343.9655,55.0345,0.0000,0.0000,,,,399.0000
128368,127657,2026-08-22T03:27:04-06:00,,2026-08-22T04:59:51-06:00,T1,2,56,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,425.0000,,493.0000,493.0000,68.0000,0.0000,493.0000,493.0000,0.0000,493.0,0.0,0.0000,0.0,0.0000,0.0000,425.0000,370.6897,54.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.6897,54.3103,0.0000,,425.0000,68.0000,0.0000,0.0000,,,,493.0000
128370,127655,2026-08-22T03:58:43-06:00,,2026-08-22T04:47:21-06:00,J2,2,04,88.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,700.0000,,812.0000,812.0000,112.0000,0.0000,812.0000,812.0000,0.0000,812.0,0.0,0.0000,0.0,0.0000,0.0000,700.0000,533.6207,166.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,533.6207,166.3793,0.0000,,700.0000,112.0000,0.0000,0.0000,,,,812.0000
128375,127665,2026-08-22T04:20:07-06:00,,2026-08-22T05:30:34-06:00,J4,3,04,60.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,637.9310,,740.0000,740.0000,102.0690,0.0000,740.0000,740.0000,0.0000,740.0,0.0,0.0000,0.0,0.0000,0.0000,637.9310,509.4828,128.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.4828,128.4483,0.0000,,637.9310,102.0690,0.0000,0.0000,,,,740.0000
128377,127662,2026-08-22T04:23:50-06:00,,2026-08-22T05:22:43-06:00,B4,3,47,361.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,550.8621,,639.0000,639.0000,88.1379,0.0000,639.0000,639.0000,0.0000,639.0,0.0,0.0000,0.0,0.0000,0.0000,550.8621,514.6552,36.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514.6552,36.2069,0.0000,,550.8621,88.1379,0.0000,0.0000,,,,639.0000
128380,127660,2026-08-22T04:28:29-06:00,,2026-08-22T05:19:20-06:00,J6,2,04,90.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,353.4483,,410.0000,410.0000,56.5517,0.0000,410.0000,410.0000,0.0000,410.0,0.0,0.0000,0.0,0.0000,0.0000,353.4483,266.3793,87.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,266.3793,87.0690,0.0000,,353.4483,56.5517,0.0000,0.0000,,,,410.0000
128386,127663,2026-08-22T04:47:46-06:00,,2026-08-22T05:23:09-06:00,C4,3,43,34.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,487.9310,,566.0000,566.0000,78.0690,0.0000,566.0000,566.0000,0.0000,566.0,0.0,0.0000,0.0,0.0000,0.0000,487.9310,437.0690,50.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.0690,50.8621,0.0000,,487.9310,78.0690,0.0000,0.0000,,,,566.0000
128388,127679,2026-08-22T04:54:44-06:00,,2026-08-22T06:03:40-06:00,D2,2,56,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,611.2069,,709.0000,709.0000,97.7931,0.0000,709.0000,709.0000,0.0000,709.0,0.0,0.0000,0.0,0.0000,0.0000,611.2069,417.2414,193.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,417.2414,193.9655,0.0000,,611.2069,97.7931,0.0000,0.0000,,,,709.0000
128393,127671,2026-08-22T05:12:31-06:00,,2026-08-22T05:46:53-06:00,4,2,43,466.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,460.3448,,534.0000,534.0000,73.6552,0.0000,534.0000,534.0000,0.0000,534.0,0.0,0.0000,0.0,0.0000,0.0000,460.3448,226.7241,233.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.7241,233.6207,0.0000,,460.3448,73.6552,0.0000,0.0000,,,,534.0000
128395,127694,2026-08-22T05:23:23-06:00,,2026-08-22T06:55:44-06:00,T1,2,56,305.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,599.1379,,695.0000,695.0000,95.8621,0.0000,695.0000,695.0000,0.0000,695.0,0.0,0.0000,0.0,0.0000,0.0000,599.1379,491.3793,107.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.3793,107.7586,0.0000,,599.1379,95.8621,0.0000,0.0000,,,,695.0000
