folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
124410,123723,2026-07-27T03:00:54-06:00,,2026-07-27T03:49:15-06:00,J4,2,04,401.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,516.3793,,599.0000,599.0000,82.6207,0.0000,599.0000,599.0000,0.0000,599.0,0.0,0.0000,0.0,0.0000,0.0000,516.3793,511.2069,5.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,511.2069,5.1724,0.0000,,516.3793,82.6207,0.0000,0.0000,,,,599.0000
124411,123739,2026-07-27T03:21:24-06:00,,2026-07-27T05:09:01-06:00,T1,2,48,472.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,455.1724,,528.0000,528.0000,72.8276,0.0000,528.0000,528.0000,0.0000,528.0,0.0,0.0000,0.0,0.0000,0.0000,455.1724,318.1034,137.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,318.1034,137.0690,0.0000,,455.1724,72.8276,0.0000,0.0000,,,,528.0000
124417,123727,2026-07-27T03:38:31-06:00,,2026-07-27T04:26:30-06:00,J1_2,2,04,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,240.5172,,279.0000,279.0000,38.4828,0.0000,279.0000,279.0000,0.0000,279.0,0.0,0.0000,0.0,0.0000,0.0000,240.5172,107.7586,132.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.7586,132.7586,0.0000,,240.5172,38.4828,0.0000,0.0000,,,,279.0000
124421,123730,2026-07-27T03:55:31-06:00,,2026-07-27T04:37:58-06:00,6,2,46,79.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,362.9310,,421.0000,421.0000,58.0690,0.0000,421.0000,421.0000,0.0000,421.0,0.0,0.0000,0.0,0.0000,0.0000,362.9310,243.9655,118.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,243.9655,118.9655,0.0000,,362.9310,58.0690,0.0000,0.0000,,,,421.0000
124424,123726,2026-07-27T04:03:48-06:00,,2026-07-27T04:26:27-06:00,J1_1,1,04,8.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,165.5172,,192.0000,192.0000,26.4828,0.0000,192.0000,192.0000,0.0000,192.0,0.0,0.0000,0.0,0.0000,0.0000,165.5172,118.9655,46.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9655,46.5517,0.0000,,165.5172,26.4828,0.0000,0.0000,,,,192.0000
124434,123742,2026-07-27T04:41:39-06:00,,2026-07-27T05:24:45-06:00,D1,2,48,360.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,551.7241,,640.0000,640.0000,88.2759,0.0000,640.0000,640.0000,0.0000,640.0,0.0,0.0000,0.0,0.0000,0.0000,551.7241,444.8276,106.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,444.8276,106.8966,0.0000,,551.7241,88.2759,0.0000,0.0000,,,,640.0000
124435,123741,2026-07-27T04:49:34-06:00,,2026-07-27T05:24:10-06:00,J6,3,04,52.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,437.9310,,508.0000,508.0000,70.0690,0.0000,508.0000,508.0000,0.0000,508.0,0.0,0.0000,0.0,0.0000,0.0000,437.9310,278.4483,159.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,278.4483,159.4828,0.0000,,437.9310,70.0690,0.0000,0.0000,,,,508.0000
124436,123743,2026-07-27T04:50:27-06:00,,2026-07-27T05:28:56-06:00,J1,2,04,98.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,260.3448,,302.0000,302.0000,41.6552,0.0000,302.0000,302.0000,0.0000,302.0,0.0,0.0000,0.0,0.0000,0.0000,260.3448,212.9310,47.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.9310,47.4138,0.0000,,260.3448,41.6552,0.0000,0.0000,,,,302.0000
124437,123745,2026-07-27T04:54:33-06:00,,2026-07-27T05:33:38-06:00,J2,2,04,173.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,281.8966,,327.0000,327.0000,45.1034,0.0000,327.0000,327.0000,0.0000,327.0,0.0,0.0000,0.0,0.0000,0.0000,281.8966,209.4828,72.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4828,72.4138,0.0000,,281.8966,45.1034,0.0000,0.0000,,,,327.0000
124439,123748,2026-07-27T05:24:36-06:00,,2026-07-27T06:04:43-06:00,T2,2,48,136.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,313.7931,,364.0000,364.0000,50.2069,0.0000,364.0000,364.0000,0.0000,364.0,0.0,0.0000,0.0,0.0000,0.0000,313.7931,193.1034,120.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.1034,120.6897,0.0000,,313.7931,50.2069,0.0000,0.0000,,,,364.0000
