folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
106823,106099,2026-06-21T05:34:30-06:00,,2026-06-21T06:26:59-06:00,L2,4,171.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,714.6552,,829.0000,829.0000,114.3448,0.0000,829.0000,829.0000,0.0000,829.0,0.0,0.0000,0.0,0.0000,0.0000,714.6552,456.0345,254.3103,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,456.0345,254.3103,4.3103,,714.6552,114.3448,0.0000,0.0000,,,,0.0000
106836,106114,2026-06-21T08:21:14-06:00,,2026-06-21T08:49:14-06:00,T4,2,65.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,375.0000,,435.0000,435.0000,60.0000,0.0000,435.0000,435.0000,0.0000,435.0,0.0,0.0000,0.0,0.0000,0.0000,375.0000,244.8276,130.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,244.8276,130.1724,0.0000,,375.0000,60.0000,0.0000,0.0000,,,,0.0000
106839,106134,2026-06-21T09:36:17-06:00,,2026-06-21T12:10:57-06:00,F1,2,381.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,533.6207,,619.0000,619.0000,85.3793,0.0000,619.0000,619.0000,0.0000,619.0,0.0,0.0000,0.0,0.0000,0.0000,533.6207,300.8621,232.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.8621,232.7586,0.0000,,533.6207,85.3793,0.0000,0.0000,,,,0.0000
106841,106121,2026-06-21T09:46:49-06:00,,2026-06-21T11:03:38-06:00,E2,2,140.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,310.3448,,360.0000,360.0000,49.6552,0.0000,360.0000,360.0000,0.0000,360.0,0.0,0.0000,0.0,0.0000,0.0000,310.3448,132.7586,177.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.7586,177.5862,0.0000,,310.3448,49.6552,0.0000,0.0000,,,,0.0000
106843,106123,2026-06-21T10:17:32-06:00,,2026-06-21T11:05:23-06:00,A2,1,187.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,269.8276,,313.0000,313.0000,43.1724,0.0000,313.0000,313.0000,0.0000,313.0,0.0,0.0000,0.0,0.0000,0.0000,269.8276,153.4483,116.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.4483,116.3793,0.0000,,269.8276,43.1724,0.0000,0.0000,,,,0.0000
106847,106129,2026-06-21T10:30:56-06:00,,2026-06-21T11:25:58-06:00,A5,1,75.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,452.5862,,525.0000,525.0000,72.4138,0.0000,525.0000,525.0000,0.0000,525.0,0.0,0.0000,0.0,0.0000,0.0000,452.5862,321.5517,131.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,321.5517,131.0345,0.0000,,452.5862,72.4138,0.0000,0.0000,,,,0.0000
106849,106128,2026-06-21T10:39:53-06:00,,2026-06-21T11:21:39-06:00,A4,1,125.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,323.2759,,375.0000,375.0000,51.7241,0.0000,375.0000,375.0000,0.0000,375.0,0.0,0.0000,0.0,0.0000,0.0000,323.2759,147.4138,175.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.4138,175.8621,0.0000,,323.2759,51.7241,0.0000,0.0000,,,,0.0000
106852,106122,2026-06-21T11:03:11-06:00,,2026-06-21T11:04:04-06:00,.LLEVAR,1,356.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,124.1379,,144.0000,144.0000,19.8621,0.0000,144.0000,144.0000,0.0000,144.0,0.0,0.0000,0.0,0.0000,0.0000,124.1379,42.2414,77.5862,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.2414,77.5862,4.3103,,124.1379,19.8621,0.0000,0.0000,,,,0.0000
106853,106133,2026-06-21T11:06:15-06:00,,2026-06-21T11:48:24-06:00,F2,2,127.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,321.5517,,373.0000,373.0000,51.4483,0.0000,373.0000,373.0000,0.0000,373.0,0.0,0.0000,0.0,0.0000,0.0000,321.5517,267.2414,54.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,267.2414,54.3103,0.0000,,321.5517,51.4483,0.0000,0.0000,,,,0.0000
106859,106150,2026-06-21T11:58:46-06:00,,2026-06-21T13:33:51-06:00,L3,2,66.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,374.1379,,434.0000,434.0000,59.8621,0.0000,434.0000,434.0000,0.0000,434.0,0.0,0.0000,0.0,0.0000,0.0000,374.1379,201.7241,172.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.7241,172.4138,0.0000,,374.1379,59.8621,0.0000,0.0000,,,,0.0000
106861,106142,2026-06-21T12:00:26-06:00,,2026-06-21T13:01:55-06:00,L7,1,279.0000,0.0000,False,0.0000,,,False,0,0.0000,False,24.00,1052.5862,,1221.0000,1221.0000,168.4138,0.0000,1221.0000,1221.0000,0.0000,1221.0,0.0,0.0000,0.0,0.0000,0.0000,1052.5862,206.0345,846.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0345,846.5517,0.0000,,1052.5862,168.4138,0.0000,0.0000,,,,0.0000
106863,106153,2026-06-21T12:08:00-06:00,,2026-06-21T13:51:07-06:00,F2,3,312.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,162.0690,,188.0000,188.0000,25.9310,0.0000,188.0000,188.0000,0.0000,188.0,0.0,0.0000,0.0,0.0000,0.0000,162.0690,0.0000,162.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.0690,0.0000,,162.0690,25.9310,0.0000,0.0000,,,,0.0000
106865,106143,2026-06-21T12:13:35-06:00,,2026-06-21T13:02:38-06:00,E6,5,64.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,375.8621,,436.0000,436.0000,60.1379,0.0000,436.0000,436.0000,0.0000,436.0,0.0,0.0000,0.0,0.0000,0.0000,375.8621,68.1034,307.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,307.7586,0.0000,,375.8621,60.1379,0.0000,0.0000,,,,0.0000
106866,106166,2026-06-21T12:19:27-06:00,,2026-06-21T14:42:03-06:00,T2,2,123.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,325.0000,,377.0000,377.0000,52.0000,0.0000,377.0000,377.0000,0.0000,377.0,0.0,0.0000,0.0,0.0000,0.0000,325.0000,145.6897,179.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.6897,179.3103,0.0000,,325.0000,52.0000,0.0000,0.0000,,,,0.0000
