folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
114045,113285,2026-08-16T03:10:24-06:00,,2026-08-16T03:13:24-06:00,P/LL,1,47,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,300.0000,,300.0000,300.0000,0.0000,0.0000,300.0000,300.0000,0.0000,300.0,0.0,0.0000,0.0,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0,300.0000,300.0000,0.0000,0.0000,,,,0.0000
114052,113283,2026-08-16T03:16:52-06:00,,2026-08-16T03:19:52-06:00,P/LL,1,26,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,1.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
114062,113297,2026-08-16T03:49:18-06:00,,2026-08-16T03:52:18-06:00,P/LL,1,44,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
114070,113340,2026-08-16T03:57:17-06:00,,2026-08-16T04:00:17-06:00,P/LL,1,44,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,300.0000,,300.0000,300.0000,0.0000,0.0000,300.0000,300.0000,0.0000,300.0,0.0,0.0000,0.0,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0,300.0000,300.0000,0.0000,0.0000,,,,0.0000
114077,113314,2026-08-16T04:27:28-06:00,,2026-08-16T04:30:28-06:00,P/LL,1,44,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
114087,113315,2026-08-16T04:47:52-06:00,,2026-08-16T04:50:52-06:00,P/LL,1,50,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
114098,113318,2026-08-16T05:22:31-06:00,,2026-08-16T05:25:31-06:00,P/LL,1,26,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
114104,113334,2026-08-16T06:19:37-06:00,,2026-08-16T06:22:37-06:00,P/LL,1,44,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
114105,113338,2026-08-16T06:22:28-06:00,,2026-08-16T06:25:28-06:00,P/LL,1,26,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
114109,113333,2026-08-16T06:39:46-06:00,,2026-08-16T06:42:46-06:00,P/LL,1,50,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,390.0000,,390.0000,390.0000,0.0000,0.0000,390.0000,390.0000,0.0000,390.0,0.0,0.0000,0.0,0.0000,0.0000,390.0000,0.0000,0.0000,390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.0000,0,390.0000,390.0000,0.0000,0.0000,,,,0.0000
