folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
114290,113523,2026-08-18T03:27:49-06:00,,2026-08-18T04:12:06-06:00,T7,3,36,272.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,627.5862,,728.0000,728.0000,100.4138,0.0000,728.0000,728.0000,0.0000,728.0,0.0,0.0000,0.0,0.0000,0.0000,627.5862,389.6552,237.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,389.6552,237.9310,0.0000,,627.5862,100.4138,0.0000,0.0000,,,,0.0000
114293,113528,2026-08-18T03:49:58-06:00,,2026-08-18T05:03:24-06:00,L1,2,51,51.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,818.1034,,949.0000,949.0000,130.8966,0.0000,949.0000,949.0000,0.0000,949.0,0.0,0.0000,0.0,0.0000,0.0000,818.1034,688.7931,129.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,688.7931,129.3103,0.0000,,818.1034,130.8966,0.0000,0.0000,,,,0.0000
114296,113525,2026-08-18T04:02:44-06:00,,2026-08-18T04:29:21-06:00,F6,1,36,168.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,286.2069,,332.0000,332.0000,45.7931,0.0000,332.0000,332.0000,0.0000,332.0,0.0,0.0000,0.0,0.0000,0.0000,286.2069,286.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,286.2069,0.0000,0.0000,,286.2069,45.7931,0.0000,0.0000,,,,0.0000
114299,113531,2026-08-18T04:16:33-06:00,,2026-08-18T05:13:00-06:00,E6,2,50,188.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,700.0000,,812.0000,812.0000,112.0000,0.0000,812.0000,812.0000,0.0000,812.0,0.0,0.0000,0.0,0.0000,0.0000,700.0000,474.1379,219.8276,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,474.1379,219.8276,6.0345,,700.0000,112.0000,0.0000,0.0000,,,,0.0000
114304,113534,2026-08-18T04:34:52-06:00,,2026-08-18T05:32:01-06:00,E45,1,50,290.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,612.0690,,710.0000,710.0000,97.9310,0.0000,710.0000,710.0000,0.0000,710.0,0.0,0.0000,0.0,0.0000,0.0000,612.0690,424.1379,181.8966,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,424.1379,181.8966,6.0345,,612.0690,97.9310,0.0000,0.0000,,,,0.0000
114307,113553,2026-08-18T04:47:54-06:00,,2026-08-18T06:49:24-06:00,T2,2,36,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,183.6207,,213.0000,213.0000,29.3793,0.0000,213.0000,213.0000,0.0000,213.0,0.0,0.0000,0.0,0.0000,0.0000,183.6207,0.0000,183.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,183.6207,0.0000,,183.6207,29.3793,0.0000,0.0000,,,,0.0000
114308,113558,2026-08-18T04:48:06-06:00,,2026-08-18T07:07:52-06:00,F1,3,36,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,479.3103,,556.0000,556.0000,76.6897,0.0000,556.0000,556.0000,0.0000,556.0,0.0,0.0000,0.0,0.0000,0.0000,479.3103,422.4138,56.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,422.4138,56.8966,0.0000,,479.3103,76.6897,0.0000,0.0000,,,,0.0000
114310,113547,2026-08-18T04:57:12-06:00,,2026-08-18T06:29:16-06:00,L7,2,51,141.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,309.4828,,359.0000,359.0000,49.5172,0.0000,359.0000,359.0000,0.0000,359.0,0.0,0.0000,0.0,0.0000,0.0000,309.4828,231.8966,77.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,231.8966,77.5862,0.0000,,309.4828,49.5172,0.0000,0.0000,,,,0.0000
114312,113532,2026-08-18T05:03:33-06:00,,2026-08-18T07:00:32-06:00,F2,2,36,350.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,129.3103,,150.0000,150.0000,20.6897,0.0000,150.0000,150.0000,0.0000,150.0,0.0,0.0000,0.0,0.0000,0.0000,129.3103,0.0000,129.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.3103,0.0000,,129.3103,20.6897,0.0000,0.0000,,,,0.0000
114314,113540,2026-08-18T05:17:35-06:00,,2026-08-18T06:15:14-06:00,L3,2,51,260.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,637.9310,,740.0000,740.0000,102.0690,0.0000,740.0000,740.0000,0.0000,740.0,0.0,0.0000,0.0,0.0000,0.0000,637.9310,477.5862,160.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,477.5862,160.3448,0.0000,,637.9310,102.0690,0.0000,0.0000,,,,0.0000
114316,113542,2026-08-18T05:20:01-06:00,,2026-08-18T06:26:16-06:00,F3,2,36,237.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,226.7241,,263.0000,263.0000,36.2759,0.0000,263.0000,263.0000,0.0000,263.0,0.0,0.0000,0.0,0.0000,0.0000,226.7241,0.0000,226.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.7241,0.0000,,226.7241,36.2759,0.0000,0.0000,,,,0.0000
114318,113546,2026-08-18T05:27:13-06:00,,2026-08-18T06:28:35-06:00,A4,2,44,113.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,333.6207,,387.0000,387.0000,53.3793,0.0000,387.0000,387.0000,0.0000,387.0,0.0,0.0000,0.0,0.0000,0.0000,333.6207,209.4828,124.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4828,124.1379,0.0000,,333.6207,53.3793,0.0000,0.0000,,,,0.0000
114332,113545,2026-08-18T06:27:52-06:00,,2026-08-18T06:28:09-06:00,.CAFELLAVARF3,1,26,5.0000,0.0000,False,0.0000,,,False,0,0.0000,False,1.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,,195.0000,0.0000,0.0000,0.0000,,,,0.0000
114339,113574,2026-08-18T07:08:53-06:00,,2026-08-18T08:47:53-06:00,L3,2,51,10.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,163.7931,,190.0000,190.0000,26.2069,0.0000,190.0000,190.0000,0.0000,190.0,0.0,0.0000,0.0,0.0000,0.0000,163.7931,0.0000,163.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.7931,0.0000,,163.7931,26.2069,0.0000,0.0000,,,,0.0000
114340,113570,2026-08-18T07:18:18-06:00,,2026-08-18T08:32:48-06:00,T3,2,36,110.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,336.2069,,390.0000,390.0000,53.7931,0.0000,390.0000,390.0000,0.0000,390.0,0.0,0.0000,0.0,0.0000,0.0000,336.2069,237.9310,98.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,237.9310,98.2759,0.0000,,336.2069,53.7931,0.0000,0.0000,,,,0.0000
114341,113582,2026-08-18T07:20:29-06:00,,2026-08-18T09:25:14-06:00,F2,2,36,356.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,555.1724,,644.0000,644.0000,88.8276,0.0000,644.0000,644.0000,0.0000,644.0,0.0,0.0000,0.0,0.0000,0.0000,555.1724,364.6552,190.5172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.6552,190.5172,0.0000,,555.1724,88.8276,0.0000,0.0000,,,,0.0000
114343,113583,2026-08-18T07:27:01-06:00,,2026-08-18T09:39:29-06:00,T2,2,36,26.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,839.6552,,974.0000,974.0000,134.3448,0.0000,974.0000,974.0000,0.0000,974.0,0.0,0.0000,0.0,0.0000,0.0000,839.6552,619.8276,219.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,619.8276,219.8276,0.0000,,839.6552,134.3448,0.0000,0.0000,,,,0.0000
114344,113581,2026-08-18T07:31:40-06:00,,2026-08-18T09:14:48-06:00,F456,7,36,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,27.00,2236.2069,,2594.0000,2594.0000,357.7931,0.0000,2594.0000,2594.0000,0.0000,2594.0,0.0,0.0000,0.0,0.0000,0.0000,2236.2069,1454.3103,781.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1454.3103,781.8966,0.0000,,2236.2069,357.7931,0.0000,0.0000,,,,0.0000
