folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
68966,68580,2025-08-23T05:06:57-06:00,,2025-08-23T05:39:03-06:00,T2,2,57.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,381.8966,,443.0000,443.0000,61.1034,0.0000,443.0000,443.0000,0.0000,443.0,0.0,0.0000,0.0,0.0000,0.0000,381.8966,232.7586,149.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.7586,149.1379,0.0000,,381.8966,61.1034,0.0000,0.0000,,,,443.0000
68967,68582,2025-08-23T05:11:57-06:00,,2025-08-23T05:42:52-06:00,J1,4,12.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,162.0690,,188.0000,188.0000,25.9310,0.0000,188.0000,188.0000,0.0000,188.0,0.0,0.0000,0.0,0.0000,0.0000,162.0690,0.0000,162.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.0690,0.0000,,162.0690,25.9310,0.0000,0.0000,,,,188.0000
68969,68602,2025-08-23T05:16:18-06:00,,2025-08-23T07:30:53-06:00,J5,2,148.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,303.4483,,352.0000,352.0000,48.5517,0.0000,352.0000,352.0000,0.0000,352.0,0.0,0.0000,0.0,0.0000,0.0000,303.4483,177.5862,125.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.5862,125.8621,0.0000,,303.4483,48.5517,0.0000,0.0000,,,,352.0000
68982,68593,2025-08-23T06:25:07-06:00,,2025-08-23T06:55:10-06:00,C4,2,89.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,354.3103,,411.0000,411.0000,56.6897,0.0000,411.0000,411.0000,0.0000,411.0,0.0,0.0000,0.0,0.0000,0.0000,354.3103,254.3103,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.3103,100.0000,0.0000,,354.3103,56.6897,0.0000,0.0000,,,,411.0000
68986,68596,2025-08-23T06:39:09-06:00,,2025-08-23T07:13:31-06:00,B1,2,36.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,443.1034,,514.0000,514.0000,70.8966,0.0000,514.0000,514.0000,0.0000,514.0,0.0,0.0000,0.0,0.0000,0.0000,443.1034,314.6552,128.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,314.6552,128.4483,0.0000,,443.1034,70.8966,0.0000,0.0000,,,,514.0000
68989,68606,2025-08-23T07:05:31-06:00,,2025-08-23T07:59:59-06:00,J6,3,321.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,154.3103,,179.0000,179.0000,24.6897,0.0000,179.0000,179.0000,0.0000,179.0,0.0,0.0000,0.0,0.0000,0.0000,154.3103,0.0000,154.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.3103,0.0000,,154.3103,24.6897,0.0000,0.0000,,,,179.0000
68996,68626,2025-08-23T07:49:16-06:00,,2025-08-23T08:57:30-06:00,J4,2,60.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,551.7241,,640.0000,640.0000,88.2759,0.0000,640.0000,640.0000,0.0000,640.0,0.0,0.0000,0.0,0.0000,0.0000,551.7241,335.3448,216.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,335.3448,216.3793,0.0000,,551.7241,88.2759,0.0000,0.0000,,,,640.0000
69000,68628,2025-08-23T08:13:40-06:00,,2025-08-23T09:08:23-06:00,T2,2,133.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,316.3793,,367.0000,367.0000,50.6207,0.0000,367.0000,367.0000,0.0000,367.0,0.0,0.0000,0.0,0.0000,0.0000,316.3793,215.5172,100.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.5172,100.8621,0.0000,,316.3793,50.6207,0.0000,0.0000,,,,367.0000
69003,68629,2025-08-23T08:30:24-06:00,,2025-08-23T09:08:30-06:00,J4..,2,415.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,504.3103,,585.0000,585.0000,80.6897,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,504.3103,248.2759,256.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,248.2759,256.0345,0.0000,,504.3103,80.6897,0.0000,0.0000,,,,585.0000
69004,68630,2025-08-23T08:31:46-06:00,,2025-08-23T09:09:31-06:00,6,2,143.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,307.7586,,357.0000,357.0000,49.2414,0.0000,357.0000,357.0000,0.0000,357.0,0.0,0.0000,0.0,0.0000,0.0000,307.7586,204.3103,103.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.3103,103.4483,0.0000,,307.7586,49.2414,0.0000,0.0000,,,,357.0000
69008,68639,2025-08-23T08:54:49-06:00,,2025-08-23T09:48:58-06:00,J1,3,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,640.5172,,743.0000,743.0000,102.4828,0.0000,743.0000,743.0000,0.0000,743.0,0.0,0.0000,0.0,0.0000,0.0000,640.5172,468.9655,171.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,468.9655,171.5517,0.0000,,640.5172,102.4828,0.0000,0.0000,,,,743.0000
69009,68643,2025-08-23T08:56:38-06:00,,2025-08-23T10:16:45-06:00,J2,1,114.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,332.7586,,386.0000,386.0000,53.2414,0.0000,386.0000,386.0000,0.0000,386.0,0.0,0.0000,0.0,0.0000,0.0000,332.7586,199.1379,133.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.1379,133.6207,0.0000,,332.7586,53.2414,0.0000,0.0000,,,,386.0000
69023,68648,2025-08-23T10:27:41-06:00,,2025-08-23T10:55:00-06:00,B1,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,325.8621,,378.0000,378.0000,52.1379,0.0000,378.0000,378.0000,0.0000,378.0,0.0,0.0000,0.0,0.0000,0.0000,325.8621,236.2069,89.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.2069,89.6552,0.0000,,325.8621,52.1379,0.0000,0.0000,,,,378.0000
69024,68738,2025-08-23T10:28:44-06:00,,2025-08-23T16:52:55-06:00,.JOSEMA,2,37.0000,50.0000,False,0.0000,ABIGAIL OLMOS,,False,0,0.0000,False,4.00,367.2414,,213.0000,213.0000,29.3793,0.0000,213.0000,213.0000,183.6200,213.0,0.0,0.0000,0.0,0.0000,0.0000,367.2414,141.3793,42.2414,0.0000,183.6200,141.3788,42.2412,0.0000,0.0000,0.0000,0.0000,0.0000,183.6200,282.7586,84.4828,0.0000,1,183.6207,29.3793,0.0000,0.0000,,,,426.0000
69027,68669,2025-08-23T10:53:04-06:00,,2025-08-23T13:21:07-06:00,J2,3,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,277.5862,,322.0000,322.0000,44.4138,0.0000,322.0000,322.0000,0.0000,322.0,0.0,0.0000,0.0,0.0000,0.0000,277.5862,68.1034,209.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,209.4828,0.0000,,277.5862,44.4138,0.0000,0.0000,,,,322.0000
69028,68656,2025-08-23T10:55:30-06:00,,2025-08-23T11:36:43-06:00,T3,3,209.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,250.8621,,291.0000,291.0000,40.1379,0.0000,291.0000,291.0000,0.0000,291.0,0.0,0.0000,0.0,0.0000,0.0000,250.8621,94.8276,156.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.8276,156.0345,0.0000,,250.8621,40.1379,0.0000,0.0000,,,,291.0000
69034,68659,2025-08-23T11:15:08-06:00,,2025-08-23T12:11:41-06:00,J5,2,321.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,585.3448,,679.0000,679.0000,93.6552,0.0000,679.0000,679.0000,0.0000,679.0,0.0,0.0000,0.0,0.0000,0.0000,585.3448,406.8966,178.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,406.8966,178.4483,0.0000,,585.3448,93.6552,0.0000,0.0000,,,,679.0000
69038,68666,2025-08-23T11:28:31-06:00,,2025-08-23T12:57:00-06:00,T1.,2,64.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,375.8621,,436.0000,436.0000,60.1379,0.0000,436.0000,436.0000,0.0000,436.0,0.0,0.0000,0.0,0.0000,0.0000,375.8621,275.0000,100.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.0000,100.8621,0.0000,,375.8621,60.1379,0.0000,0.0000,,,,436.0000
69044,68685,2025-08-23T11:58:47-06:00,,2025-08-23T14:29:31-06:00,J6,2,84.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,789.6552,,916.0000,916.0000,126.3448,0.0000,916.0000,916.0000,0.0000,916.0,0.0,0.0000,0.0,0.0000,0.0000,789.6552,504.3103,285.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,504.3103,285.3448,0.0000,,789.6552,126.3448,0.0000,0.0000,,,,916.0000
69047,68665,2025-08-23T12:12:44-06:00,,2025-08-23T12:54:24-06:00,C4,3,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,258.6207,,300.0000,300.0000,41.3793,0.0000,300.0000,300.0000,0.0000,300.0,0.0,0.0000,0.0,0.0000,0.0000,258.6207,64.6552,193.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6552,193.9655,0.0000,,258.6207,41.3793,0.0000,0.0000,,,,300.0000
69048,68667,2025-08-23T12:14:40-06:00,,2025-08-23T12:59:07-06:00,T2,1,87.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,356.0345,,413.0000,413.0000,56.9655,0.0000,413.0000,413.0000,0.0000,413.0,0.0,0.0000,0.0,0.0000,0.0000,356.0345,278.4483,77.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,278.4483,77.5862,0.0000,,356.0345,56.9655,0.0000,0.0000,,,,413.0000
69050,68681,2025-08-23T12:17:58-06:00,,2025-08-23T14:13:47-06:00,C3,1,342.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,136.2069,,158.0000,158.0000,21.7931,0.0000,158.0000,158.0000,0.0000,158.0,0.0,0.0000,0.0,0.0000,0.0000,136.2069,0.0000,136.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2069,0.0000,,136.2069,21.7931,0.0000,0.0000,,,,158.0000
69052,68676,2025-08-23T12:28:43-06:00,,2025-08-23T13:56:30-06:00,B2,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,286.2069,,332.0000,332.0000,45.7931,0.0000,332.0000,332.0000,0.0000,332.0,0.0,0.0000,0.0,0.0000,0.0000,286.2069,136.2069,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2069,150.0000,0.0000,,286.2069,45.7931,0.0000,0.0000,,,,332.0000
69054,68674,2025-08-23T12:39:42-06:00,,2025-08-23T13:50:44-06:00,J3,1,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,252.5862,,293.0000,293.0000,40.4138,0.0000,293.0000,293.0000,0.0000,293.0,0.0,0.0000,0.0,0.0000,0.0000,252.5862,135.3448,117.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.3448,117.2414,0.0000,,252.5862,40.4138,0.0000,0.0000,,,,293.0000
69055,68680,2025-08-23T12:41:21-06:00,,2025-08-23T14:13:35-06:00,A2,1,6.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,167.2414,,194.0000,194.0000,26.7586,0.0000,194.0000,194.0000,0.0000,194.0,0.0,0.0000,0.0,0.0000,0.0000,167.2414,167.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.2414,0.0000,0.0000,,167.2414,26.7586,0.0000,0.0000,,,,194.0000
69056,68673,2025-08-23T12:50:56-06:00,,2025-08-23T13:37:54-06:00,J4,1,195.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,435.3448,,505.0000,505.0000,69.6552,0.0000,505.0000,505.0000,0.0000,505.0,0.0,0.0000,0.0,0.0000,0.0000,435.3448,350.8621,84.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.8621,84.4828,0.0000,,435.3448,69.6552,0.0000,0.0000,,,,505.0000
69057,68715,2025-08-23T12:54:08-06:00,,2025-08-23T16:31:51-06:00,6,1,335.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,142.2414,,165.0000,165.0000,22.7586,0.0000,165.0000,165.0000,0.0000,165.0,0.0,0.0000,0.0,0.0000,0.0000,142.2414,0.0000,142.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,142.2414,0.0000,,142.2414,22.7586,0.0000,0.0000,,,,165.0000
69059,68678,2025-08-23T13:06:16-06:00,,2025-08-23T14:04:55-06:00,J1,2,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,240.5172,,279.0000,279.0000,38.4828,0.0000,279.0000,279.0000,0.0000,279.0,0.0,0.0000,0.0,0.0000,0.0000,240.5172,99.1379,141.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,141.3793,0.0000,,240.5172,38.4828,0.0000,0.0000,,,,279.0000
69060,68677,2025-08-23T13:07:17-06:00,,2025-08-23T13:59:11-06:00,5,3,153.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,299.1379,,347.0000,347.0000,47.8621,0.0000,347.0000,347.0000,0.0000,347.0,0.0,0.0000,0.0,0.0000,0.0000,299.1379,132.7586,166.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.7586,166.3793,0.0000,,299.1379,47.8621,0.0000,0.0000,,,,347.0000
69061,68686,2025-08-23T13:08:00-06:00,,2025-08-23T14:31:18-06:00,A1,1,95.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,262.9310,,305.0000,305.0000,42.0690,0.0000,305.0000,305.0000,0.0000,305.0,0.0,0.0000,0.0,0.0000,0.0000,262.9310,151.7241,111.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.7241,111.2069,0.0000,,262.9310,42.0690,0.0000,0.0000,,,,305.0000
69064,68688,2025-08-23T13:11:56-06:00,,2025-08-23T14:31:23-06:00,A1.3,1,6.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,167.2414,,194.0000,194.0000,26.7586,0.0000,194.0000,194.0000,0.0000,194.0,0.0,0.0000,0.0,0.0000,0.0000,167.2414,107.7586,59.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.7586,59.4828,0.0000,,167.2414,26.7586,0.0000,0.0000,,,,194.0000
69066,68755,2025-08-23T13:16:13-06:00,,2025-08-23T17:54:10-06:00,E12,1,217.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,243.9655,,283.0000,283.0000,39.0345,0.0000,283.0000,283.0000,0.0000,283.0,0.0,0.0000,0.0,0.0000,0.0000,243.9655,85.3448,158.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3448,158.6207,0.0000,,243.9655,39.0345,0.0000,0.0000,,,,283.0000
69068,68699,2025-08-23T13:32:05-06:00,,2025-08-23T15:21:58-06:00,T4,2,61.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,292.2414,,339.0000,339.0000,46.7586,0.0000,339.0000,339.0000,0.0000,339.0,0.0,0.0000,0.0,0.0000,0.0000,292.2414,232.7586,59.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.7586,59.4828,0.0000,,292.2414,46.7586,0.0000,0.0000,,,,339.0000
69070,68692,2025-08-23T13:40:49-06:00,,2025-08-23T14:47:36-06:00,D1,2,55.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,556.0345,,645.0000,645.0000,88.9655,0.0000,645.0000,645.0000,0.0000,645.0,0.0,0.0000,0.0,0.0000,0.0000,556.0345,368.1034,187.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.1034,187.9310,0.0000,,556.0345,88.9655,0.0000,0.0000,,,,645.0000
69071,68682,2025-08-23T13:44:33-06:00,,2025-08-23T14:21:25-06:00,B1,2,26.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,150.0000,,174.0000,174.0000,24.0000,0.0000,174.0000,174.0000,0.0000,174.0,0.0,0.0000,0.0,0.0000,0.0000,150.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,,150.0000,24.0000,0.0000,0.0000,,,,174.0000
69073,68679,2025-08-23T13:46:38-06:00,,2025-08-23T14:10:32-06:00,4,2,64.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,117.2414,,136.0000,136.0000,18.7586,0.0000,136.0000,136.0000,0.0000,136.0,0.0,0.0000,0.0,0.0000,0.0000,117.2414,0.0000,117.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.2414,0.0000,,117.2414,18.7586,0.0000,0.0000,,,,136.0000
69081,68695,2025-08-23T14:00:48-06:00,,2025-08-23T14:54:10-06:00,T2,4,86.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,787.9310,,914.0000,914.0000,126.0690,0.0000,914.0000,914.0000,0.0000,914.0,0.0,0.0000,0.0,0.0000,0.0000,787.9310,523.2759,264.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,523.2759,264.6552,0.0000,,787.9310,126.0690,0.0000,0.0000,,,,914.0000
69084,68721,2025-08-23T14:11:58-06:00,,2025-08-23T16:41:16-06:00,E6,2,12.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,506.8966,,588.0000,588.0000,81.1034,0.0000,588.0000,588.0000,0.0000,588.0,0.0,0.0000,0.0,0.0000,0.0000,506.8966,145.6897,361.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.6897,361.2069,0.0000,,506.8966,81.1034,0.0000,0.0000,,,,588.0000
69088,68756,2025-08-23T14:21:31-06:00,,2025-08-23T17:54:18-06:00,L2.PAR,1,59.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,811.2069,,941.0000,941.0000,129.7931,0.0000,941.0000,941.0000,0.0000,941.0,0.0,0.0000,0.0,0.0000,0.0000,811.2069,85.3448,725.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3448,725.8621,0.0000,,811.2069,129.7931,0.0000,0.0000,,,,941.0000
69089,68698,2025-08-23T14:21:35-06:00,,2025-08-23T15:19:24-06:00,B2,2,16.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,201.7241,,234.0000,234.0000,32.2759,0.0000,234.0000,234.0000,0.0000,234.0,0.0,0.0000,0.0,0.0000,0.0000,201.7241,64.6552,137.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6552,137.0690,0.0000,,201.7241,32.2759,0.0000,0.0000,,,,234.0000
