folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
113504,112743,2026-08-12T02:47:40-06:00,,2026-08-12T03:57:25-06:00,L2,2,24,30.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,405.1724,,470.0000,470.0000,64.8276,0.0000,470.0000,470.0000,0.0000,470.0,0.0,0.0000,0.0,0.0000,0.0000,405.1724,405.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,405.1724,0.0000,0.0000,,405.1724,64.8276,0.0000,0.0000,,,,0.0000
113505,112742,2026-08-12T02:54:08-06:00,,2026-08-12T03:49:23-06:00,L1,3,24,407.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,511.2069,,593.0000,593.0000,81.7931,0.0000,593.0000,593.0000,0.0000,593.0,0.0,0.0000,0.0,0.0000,0.0000,511.2069,351.7241,159.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,351.7241,159.4828,0.0000,,511.2069,81.7931,0.0000,0.0000,,,,0.0000
113511,112745,2026-08-12T03:33:14-06:00,,2026-08-12T04:14:18-06:00,A4,2,28,55.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,297.4138,,345.0000,345.0000,47.5862,0.0000,345.0000,345.0000,0.0000,345.0,0.0,0.0000,0.0,0.0000,0.0000,297.4138,261.2069,36.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.2069,36.2069,0.0000,,297.4138,47.5862,0.0000,0.0000,,,,0.0000
113512,112762,2026-08-12T03:38:58-06:00,,2026-08-12T05:31:01-06:00,F7,2,23,43.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,307.7586,,357.0000,357.0000,49.2414,0.0000,357.0000,357.0000,0.0000,357.0,0.0,0.0000,0.0,0.0000,0.0000,307.7586,226.7241,81.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.7241,81.0345,0.0000,,307.7586,49.2414,0.0000,0.0000,,,,0.0000
113520,112753,2026-08-12T04:04:35-06:00,,2026-08-12T04:57:39-06:00,A6,2,28,268.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,631.0345,,732.0000,732.0000,100.9655,0.0000,732.0000,732.0000,0.0000,732.0,0.0,0.0000,0.0,0.0000,0.0000,631.0345,450.8621,175.8621,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450.8621,175.8621,4.3103,,631.0345,100.9655,0.0000,0.0000,,,,0.0000
113521,112755,2026-08-12T04:13:40-06:00,,2026-08-12T05:03:21-06:00,E1,3,07,3.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,518.9655,,602.0000,602.0000,83.0345,0.0000,602.0000,602.0000,0.0000,602.0,0.0,0.0000,0.0,0.0000,0.0000,518.9655,518.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.9655,0.0000,0.0000,,518.9655,83.0345,0.0000,0.0000,,,,0.0000
113527,112754,2026-08-12T04:23:49-06:00,,2026-08-12T04:59:56-06:00,A3,1,28,45.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,176.7241,,205.0000,205.0000,28.2759,0.0000,205.0000,205.0000,0.0000,205.0,0.0,0.0000,0.0,0.0000,0.0000,176.7241,116.3793,60.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.3793,60.3448,0.0000,,176.7241,28.2759,0.0000,0.0000,,,,0.0000
113532,112763,2026-08-12T04:38:59-06:00,,2026-08-12T05:31:16-06:00,E45,4,07,135.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,745.6897,,865.0000,865.0000,119.3103,0.0000,865.0000,865.0000,0.0000,865.0,0.0,0.0000,0.0,0.0000,0.0000,745.6897,408.6207,337.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.6207,337.0690,0.0000,,745.6897,119.3103,0.0000,0.0000,,,,0.0000
113533,112779,2026-08-12T04:40:29-06:00,,2026-08-12T07:02:18-06:00,T1,2,44,557.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,381.8966,,443.0000,443.0000,61.1034,0.0000,443.0000,443.0000,0.0000,443.0,0.0,0.0000,0.0,0.0000,0.0000,381.8966,250.0000,131.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250.0000,131.8966,0.0000,,381.8966,61.1034,0.0000,0.0000,,,,0.0000
113535,112760,2026-08-12T04:46:00-06:00,,2026-08-12T05:19:39-06:00,E2,3,07,427.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,493.9655,,573.0000,573.0000,79.0345,0.0000,573.0000,573.0000,0.0000,573.0,0.0,0.0000,0.0,0.0000,0.0000,493.9655,371.5517,122.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,371.5517,122.4138,0.0000,,493.9655,79.0345,0.0000,0.0000,,,,0.0000
