folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
125210,124519,2026-08-01T02:39:02-06:00,,2026-08-01T03:15:14-06:00,C2,2,15,180.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,449.1379,,521.0000,521.0000,71.8621,0.0000,521.0000,521.0000,0.0000,521.0,0.0,0.0000,0.0,0.0000,0.0000,449.1379,275.0000,174.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.0000,174.1379,0.0000,,449.1379,71.8621,0.0000,0.0000,,,,521.0000
125220,124528,2026-08-01T03:56:06-06:00,,2026-08-01T05:16:16-06:00,B2,2,04,88.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,355.1724,,412.0000,412.0000,56.8276,0.0000,412.0000,412.0000,0.0000,412.0,0.0,0.0000,0.0,0.0000,0.0000,355.1724,258.6207,96.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.6207,96.5517,0.0000,,355.1724,56.8276,0.0000,0.0000,,,,412.0000
125221,124525,2026-08-01T04:00:16-06:00,,2026-08-01T04:59:41-06:00,T2,4,43,96.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,779.3103,,904.0000,904.0000,124.6897,0.0000,904.0000,904.0000,0.0000,904.0,0.0,0.0000,0.0,0.0000,0.0000,779.3103,502.5862,276.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,502.5862,276.7241,0.0000,,779.3103,124.6897,0.0000,0.0000,,,,904.0000
125224,124529,2026-08-01T04:27:00-06:00,,2026-08-01T05:19:18-06:00,C3,2,15,130.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,318.9655,,370.0000,370.0000,51.0345,0.0000,370.0000,370.0000,0.0000,370.0,0.0,0.0000,0.0,0.0000,0.0000,318.9655,193.1034,125.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.1034,125.8621,0.0000,,318.9655,51.0345,0.0000,0.0000,,,,370.0000
125226,124526,2026-08-01T04:46:10-06:00,,2026-08-01T05:09:32-06:00,C2,1,15,209.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,250.8621,,291.0000,291.0000,40.1379,0.0000,291.0000,291.0000,0.0000,291.0,0.0,0.0000,0.0,0.0000,0.0000,250.8621,168.9655,81.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.9655,81.8966,0.0000,,250.8621,40.1379,0.0000,0.0000,,,,291.0000
125229,124537,2026-08-01T05:17:30-06:00,,2026-08-01T06:10:40-06:00,C1,3,15,177.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,537.0690,,623.0000,623.0000,85.9310,0.0000,623.0000,623.0000,0.0000,623.0,0.0,0.0000,0.0,0.0000,0.0000,537.0690,362.9310,174.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,362.9310,174.1379,0.0000,,537.0690,85.9310,0.0000,0.0000,,,,623.0000
125231,124536,2026-08-01T05:31:49-06:00,,2026-08-01T06:18:42-06:00,3,2,15,716.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,244.8276,,284.0000,284.0000,39.1724,0.0000,284.0000,284.0000,0.0000,284.0,0.0,0.0000,0.0,0.0000,0.0000,244.8276,90.5172,150.0000,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5172,150.0000,4.3103,,244.8276,39.1724,0.0000,0.0000,,,,284.0000
125232,124533,2026-08-01T05:31:56-06:00,,2026-08-01T06:00:58-06:00,J6,3,46,403.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,514.6552,,597.0000,597.0000,82.3448,0.0000,597.0000,597.0000,0.0000,597.0,0.0,0.0000,0.0,0.0000,0.0000,514.6552,323.2759,191.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,323.2759,191.3793,0.0000,,514.6552,82.3448,0.0000,0.0000,,,,597.0000
125239,124538,2026-08-01T06:05:43-06:00,,2026-08-01T06:21:52-06:00,J2,2,46,188.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,295.8621,,312.0000,312.0000,16.1379,0.0000,312.0000,312.0000,0.0000,312.0,0.0,0.0000,0.0,0.0000,0.0000,295.8621,0.0000,100.8621,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.8621,195.0000,,295.8621,16.1379,0.0000,0.0000,,,,312.0000
125254,124549,2026-08-01T07:21:39-06:00,,2026-08-01T07:47:00-06:00,J2,2,46,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,146.5517,,170.0000,170.0000,23.4483,0.0000,170.0000,170.0000,0.0000,170.0,0.0,0.0000,0.0,0.0000,0.0000,146.5517,0.0000,146.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.5517,0.0000,,146.5517,23.4483,0.0000,0.0000,,,,170.0000
