folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
110526,109779,2026-07-20T03:47:47-06:00,,2026-07-20T04:22:48-06:00,T46,7,47,88.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,268.9655,,312.0000,312.0000,43.0345,0.0000,312.0000,312.0000,0.0000,312.0,0.0,0.0000,0.0,0.0000,0.0000,268.9655,268.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,268.9655,0.0000,0.0000,,268.9655,43.0345,0.0000,0.0000,,,,0.0000
110529,109782,2026-07-20T04:00:06-06:00,,2026-07-20T04:54:44-06:00,L1,4,28,3.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,514.6552,,597.0000,597.0000,82.3448,0.0000,597.0000,597.0000,0.0000,597.0,0.0,0.0000,0.0,0.0000,0.0000,514.6552,254.3103,260.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254.3103,260.3448,0.0000,,514.6552,82.3448,0.0000,0.0000,,,,0.0000
110534,109786,2026-07-20T04:09:32-06:00,,2026-07-20T05:10:42-06:00,A2,2,24,43.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,437.0690,,507.0000,507.0000,69.9310,0.0000,507.0000,507.0000,0.0000,507.0,0.0,0.0000,0.0,0.0000,0.0000,437.0690,269.8276,167.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8276,167.2414,0.0000,,437.0690,69.9310,0.0000,0.0000,,,,0.0000
110536,109788,2026-07-20T04:16:04-06:00,,2026-07-20T05:24:11-06:00,T7,2,47,16.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,331.0345,,384.0000,384.0000,52.9655,0.0000,384.0000,384.0000,0.0000,384.0,0.0,0.0000,0.0,0.0000,0.0000,331.0345,325.8621,5.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,325.8621,5.1724,0.0000,,331.0345,52.9655,0.0000,0.0000,,,,0.0000
110539,109809,2026-07-20T04:34:10-06:00,,2026-07-20T06:30:00-06:00,T1,2,47,90.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,439.6552,,510.0000,510.0000,70.3448,0.0000,510.0000,510.0000,0.0000,510.0,0.0,0.0000,0.0,0.0000,0.0000,439.6552,312.0690,127.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.0690,127.5862,0.0000,,439.6552,70.3448,0.0000,0.0000,,,,0.0000
110541,109789,2026-07-20T04:44:47-06:00,,2026-07-20T05:28:54-06:00,A3,2,24,37.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,399.1379,,463.0000,463.0000,63.8621,0.0000,463.0000,463.0000,0.0000,463.0,0.0,0.0000,0.0,0.0000,0.0000,399.1379,270.6897,128.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.6897,128.4483,0.0000,,399.1379,63.8621,0.0000,0.0000,,,,0.0000
110542,109797,2026-07-20T04:53:12-06:00,,2026-07-20T05:52:34-06:00,A4,2,24,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,338.7931,,393.0000,393.0000,54.2069,0.0000,393.0000,393.0000,0.0000,393.0,0.0,0.0000,0.0,0.0000,0.0000,338.7931,188.7931,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,188.7931,150.0000,0.0000,,338.7931,54.2069,0.0000,0.0000,,,,0.0000
110543,109790,2026-07-20T05:01:54-06:00,,2026-07-20T05:32:52-06:00,T3,2,47,23.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,411.2069,,477.0000,477.0000,65.7931,0.0000,477.0000,477.0000,0.0000,477.0,0.0,0.0000,0.0,0.0000,0.0000,411.2069,243.9655,167.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,243.9655,167.2414,0.0000,,411.2069,65.7931,0.0000,0.0000,,,,0.0000
110546,109799,2026-07-20T05:06:51-06:00,,2026-07-20T06:03:36-06:00,F4,2,23,2.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,463.7931,,538.0000,538.0000,74.2069,0.0000,538.0000,538.0000,0.0000,538.0,0.0,0.0000,0.0,0.0000,0.0000,463.7931,457.7586,0.0000,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.7586,0.0000,6.0345,,463.7931,74.2069,0.0000,0.0000,,,,0.0000
110548,109815,2026-07-20T05:15:07-06:00,,2026-07-20T07:04:47-06:00,S2,2,28,78.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,794.8276,,922.0000,922.0000,127.1724,0.0000,922.0000,922.0000,0.0000,922.0,0.0,0.0000,0.0,0.0000,0.0000,794.8276,673.2759,121.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,673.2759,121.5517,0.0000,,794.8276,127.1724,0.0000,0.0000,,,,0.0000
110549,109801,2026-07-20T05:15:52-06:00,,2026-07-20T06:04:47-06:00,F1,4,23,240.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,655.1724,,760.0000,760.0000,104.8276,0.0000,760.0000,760.0000,0.0000,760.0,0.0,0.0000,0.0,0.0000,0.0000,655.1724,383.6207,271.5517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,383.6207,271.5517,0.0000,,655.1724,104.8276,0.0000,0.0000,,,,0.0000
110556,109813,2026-07-20T06:21:03-06:00,,2026-07-20T06:53:57-06:00,E2,2,24,21.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,326.7241,,379.0000,379.0000,52.2759,0.0000,379.0000,379.0000,0.0000,379.0,0.0,0.0000,0.0,0.0000,0.0000,326.7241,232.7586,93.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.7586,93.9655,0.0000,,326.7241,52.2759,0.0000,0.0000,,,,0.0000
