folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
111680,110931,2026-07-29T03:20:40-06:00,,2026-07-29T04:13:43-06:00,A5,1,51,334.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,143.1034,,166.0000,166.0000,22.8966,0.0000,166.0000,166.0000,0.0000,166.0,0.0,0.0000,0.0,0.0000,0.0000,143.1034,50.8621,92.2414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8621,92.2414,0.0000,,143.1034,22.8966,0.0000,0.0000,,,,0.0000
111688,110930,2026-07-29T03:38:39-06:00,,2026-07-29T03:43:17-06:00,LLEVAR,1,17,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,159.4828,,185.0000,185.0000,25.5172,0.0000,185.0000,185.0000,0.0000,185.0,0.0,0.0000,0.0,0.0000,0.0000,159.4828,99.1379,50.0000,10.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,50.0000,10.3448,,159.4828,25.5172,0.0000,0.0000,,,,0.0000
111695,110946,2026-07-29T04:01:55-06:00,,2026-07-29T05:39:56-06:00,E3,2,07,60.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,293.1034,,340.0000,340.0000,46.8966,0.0000,340.0000,340.0000,0.0000,340.0,0.0,0.0000,0.0,0.0000,0.0000,293.1034,226.7241,66.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.7241,66.3793,0.0000,,293.1034,46.8966,0.0000,0.0000,,,,0.0000
111699,110957,2026-07-29T04:09:28-06:00,,2026-07-29T06:22:01-06:00,E6,3,07,365.0000,0.0000,False,0.0000,,,False,0,0.0000,False,19.00,978.4483,,1135.0000,1135.0000,156.5517,0.0000,1135.0000,1135.0000,0.0000,1135.0,0.0,0.0000,0.0,0.0000,0.0000,978.4483,558.6207,419.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,558.6207,419.8276,0.0000,,978.4483,156.5517,0.0000,0.0000,,,,0.0000
111702,110963,2026-07-29T04:15:42-06:00,,2026-07-29T06:46:10-06:00,S1,2,07,255.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,642.2414,,745.0000,745.0000,102.7586,0.0000,745.0000,745.0000,0.0000,745.0,0.0,0.0000,0.0,0.0000,0.0000,642.2414,317.2414,325.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,317.2414,325.0000,0.0000,,642.2414,102.7586,0.0000,0.0000,,,,0.0000
111705,110948,2026-07-29T04:24:23-06:00,,2026-07-29T05:45:02-06:00,L2,5,25,260.0000,0.0000,False,0.0000,,,False,0,0.0000,False,16.00,1068.9655,,1240.0000,1240.0000,171.0345,0.0000,1240.0000,1240.0000,0.0000,1240.0,0.0,0.0000,0.0,0.0000,0.0000,1068.9655,825.0000,243.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,825.0000,243.9655,0.0000,,1068.9655,171.0345,0.0000,0.0000,,,,0.0000
111710,110950,2026-07-29T04:53:24-06:00,,2026-07-29T05:47:40-06:00,F1,2,24,74.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,539.6552,,626.0000,626.0000,86.3448,0.0000,626.0000,626.0000,0.0000,626.0,0.0,0.0000,0.0,0.0000,0.0000,539.6552,316.3793,223.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.3793,223.2759,0.0000,,539.6552,86.3448,0.0000,0.0000,,,,0.0000
111714,110947,2026-07-29T05:05:38-06:00,,2026-07-29T05:42:57-06:00,T3,5,24,168.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,717.2414,,832.0000,832.0000,114.7586,0.0000,832.0000,832.0000,0.0000,832.0,0.0,0.0000,0.0,0.0000,0.0000,717.2414,471.5517,245.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,471.5517,245.6897,0.0000,,717.2414,114.7586,0.0000,0.0000,,,,0.0000
111717,110942,2026-07-29T05:34:44-06:00,,2026-07-29T05:35:50-06:00,.LLEVAR,1,17,19.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,414.6552,,481.0000,481.0000,66.3448,0.0000,481.0000,481.0000,0.0000,481.0,0.0,0.0000,0.0,0.0000,0.0000,414.6552,335.3448,56.8966,22.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,335.3448,56.8966,22.4138,,414.6552,66.3448,0.0000,0.0000,,,,0.0000
111718,110949,2026-07-29T05:46:34-06:00,,2026-07-29T05:47:00-06:00,.LL,1,17,32.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,187.9310,,218.0000,218.0000,30.0690,0.0000,218.0000,218.0000,0.0000,218.0,0.0,0.0000,0.0,0.0000,0.0000,187.9310,0.0000,179.3103,8.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.3103,8.6207,,187.9310,30.0690,0.0000,0.0000,,,,0.0000
111726,110968,2026-07-29T06:28:48-06:00,,2026-07-29T07:08:17-06:00,F2,4,24,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,866.3793,,1005.0000,1005.0000,138.6207,0.0000,1005.0000,1005.0000,0.0000,1005.0,0.0,0.0000,0.0,0.0000,0.0000,866.3793,866.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,866.3793,0.0000,0.0000,,866.3793,138.6207,0.0000,0.0000,,,,0.0000
111727,110960,2026-07-29T03:34:35-06:00,,2026-07-29T06:30:15-06:00,L7-A,1,25,27.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,149.1379,,173.0000,173.0000,23.8621,,173.0000,173.0000,0.0000,173.0,0.0,0.0000,0.0,0.0000,0.0000,149.1379,99.1379,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,50.0000,0.0000,,149.1379,23.8621,0.0000,0.0000,,,,0.0000
111730,110977,2026-07-29T07:10:21-06:00,,2026-07-29T08:15:47-06:00,E6,3,07,101.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,343.9655,,399.0000,399.0000,55.0345,0.0000,399.0000,399.0000,0.0000,399.0,0.0,0.0000,0.0,0.0000,0.0000,343.9655,192.2414,151.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.2414,151.7241,0.0000,,343.9655,55.0345,0.0000,0.0000,,,,0.0000
111737,110982,2026-07-29T08:35:38-06:00,,2026-07-29T09:13:58-06:00,T2,2,24,49.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,388.7931,,451.0000,451.0000,62.2069,0.0000,451.0000,451.0000,0.0000,451.0,0.0,0.0000,0.0,0.0000,0.0000,388.7931,281.0345,107.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,281.0345,107.7586,0.0000,,388.7931,62.2069,0.0000,0.0000,,,,0.0000
