folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
110765,110024,2026-07-22T02:56:26-06:00,,2026-07-22T03:29:57-06:00,L3,2,21,5.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,340.5172,,395.0000,395.0000,54.4828,0.0000,395.0000,395.0000,0.0000,395.0,0.0,0.0000,0.0,0.0000,0.0000,340.5172,225.8621,108.6207,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.8621,108.6207,6.0345,,340.5172,54.4828,0.0000,0.0000,,,,0.0000
110772,110038,2026-07-22T03:21:26-06:00,,2026-07-22T05:49:44-06:00,L4,5,17,337.0000,0.0000,False,0.0000,,,False,0,0.0000,False,20.00,1433.6207,,1663.0000,1663.0000,229.3793,0.0000,1663.0000,1663.0000,0.0000,1663.0,0.0,0.0000,0.0,0.0000,0.0000,1433.6207,1107.7586,325.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1107.7586,325.8621,0.0000,,1433.6207,229.3793,0.0000,0.0000,,,,0.0000
110787,110029,2026-07-22T04:08:29-06:00,,2026-07-22T04:50:53-06:00,E1,2,45,47.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,433.6207,,503.0000,503.0000,69.3793,0.0000,503.0000,503.0000,0.0000,503.0,0.0,0.0000,0.0,0.0000,0.0000,433.6207,279.3103,154.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.3103,154.3103,0.0000,,433.6207,69.3793,0.0000,0.0000,,,,0.0000
110789,110050,2026-07-22T04:20:01-06:00,,2026-07-22T06:26:08-06:00,E6,5,45,48.0000,0.0000,False,0.0000,,,False,0,0.0000,False,16.00,993.1034,,1152.0000,1152.0000,158.8966,0.0000,1152.0000,1152.0000,0.0000,1152.0,0.0,0.0000,0.0,0.0000,0.0000,993.1034,560.3448,432.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,560.3448,432.7586,0.0000,,993.1034,158.8966,0.0000,0.0000,,,,0.0000
110791,110040,2026-07-22T04:22:19-06:00,,2026-07-22T05:53:26-06:00,T6,3,28,430.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,922.4138,,1070.0000,1070.0000,147.5862,0.0000,1070.0000,1070.0000,0.0000,1070.0,0.0,0.0000,0.0,0.0000,0.0000,922.4138,512.9310,409.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.9310,409.4828,0.0000,,922.4138,147.5862,0.0000,0.0000,,,,0.0000
110794,110035,2026-07-22T04:50:13-06:00,,2026-07-22T05:35:06-06:00,A1,2,47,119.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,328.4483,,381.0000,381.0000,52.5517,0.0000,381.0000,381.0000,0.0000,381.0,0.0,0.0000,0.0,0.0000,0.0000,328.4483,193.1034,135.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.1034,135.3448,0.0000,,328.4483,52.5517,0.0000,0.0000,,,,0.0000
110795,110064,2026-07-22T04:55:25-06:00,,2026-07-22T07:21:39-06:00,L3,3,21,5.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,340.5172,,395.0000,395.0000,54.4828,0.0000,395.0000,395.0000,0.0000,395.0,0.0,0.0000,0.0,0.0000,0.0000,340.5172,283.6207,56.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,283.6207,56.8966,0.0000,,340.5172,54.4828,0.0000,0.0000,,,,0.0000
110798,110063,2026-07-22T05:12:48-06:00,,2026-07-22T07:21:34-06:00,T7,4,28,38.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,484.4828,,562.0000,562.0000,77.5172,0.0000,562.0000,562.0000,0.0000,562.0,0.0,0.0000,0.0,0.0000,0.0000,484.4828,370.6897,113.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.6897,113.7931,0.0000,,484.4828,77.5172,0.0000,0.0000,,,,0.0000
110806,110046,2026-07-22T05:31:05-06:00,,2026-07-22T06:17:12-06:00,T3,5,28,17.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,804.3103,,933.0000,933.0000,128.6897,0.0000,933.0000,933.0000,0.0000,933.0,0.0,0.0000,0.0,0.0000,0.0000,804.3103,593.9655,210.3448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.9655,210.3448,0.0000,,804.3103,128.6897,0.0000,0.0000,,,,0.0000
110809,110047,2026-07-22T05:42:43-06:00,,2026-07-22T06:17:53-06:00,S4,1,45,314.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,160.3448,,186.0000,186.0000,25.6552,0.0000,186.0000,186.0000,0.0000,186.0,0.0,0.0000,0.0,0.0000,0.0000,160.3448,85.3448,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3448,75.0000,0.0000,,160.3448,25.6552,0.0000,0.0000,,,,0.0000
