folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
114211,113439,2026-08-17T06:40:19-06:00,,2026-08-17T06:43:19-06:00,P/LL,1,23,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
114215,113452,2026-08-17T07:53:59-06:00,,2026-08-17T07:56:59-06:00,P/LL,1,21,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,585.0000,,585.0000,585.0000,0.0000,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,585.0000,0.0000,0.0000,585.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.0000,0,585.0000,585.0000,0.0000,0.0000,,,,0.0000
114222,113459,2026-08-17T08:57:11-06:00,,2026-08-17T09:00:11-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,390.0000,,390.0000,390.0000,0.0000,0.0000,390.0000,390.0000,0.0000,390.0,0.0,0.0000,0.0,0.0000,0.0000,390.0000,0.0000,0.0000,390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.0000,0,390.0000,390.0000,0.0000,0.0000,,,,0.0000
114230,113471,2026-08-17T11:37:16-06:00,,2026-08-17T11:40:16-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
114242,113490,2026-08-17T12:10:50-06:00,,2026-08-17T12:13:50-06:00,P/LL,1,47,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,585.0000,,585.0000,585.0000,0.0000,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,585.0000,0.0000,0.0000,585.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.0000,0,585.0000,585.0000,0.0000,0.0000,,,,0.0000
114246,113468,2026-08-17T12:17:03-06:00,,2026-08-17T12:20:03-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
114250,113476,2026-08-17T12:40:11-06:00,,2026-08-17T12:43:11-06:00,P/LL,1,47,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
114252,113478,2026-08-17T12:59:21-06:00,,2026-08-17T13:02:21-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
114254,113492,2026-08-17T13:02:03-06:00,,2026-08-17T13:05:03-06:00,P/LL,1,07,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
114257,113486,2026-08-17T13:08:56-06:00,,2026-08-17T13:11:56-06:00,P/LL,1,44,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
