folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
125751,125086,2026-08-05T02:52:51-06:00,,2026-08-05T06:47:06-06:00,C3,2,47,235.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,228.4483,,265.0000,265.0000,36.5517,0.0000,265.0000,265.0000,0.0000,265.0,0.0,0.0000,0.0,0.0000,0.0000,228.4483,133.6207,94.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.6207,94.8276,0.0000,,228.4483,36.5517,0.0000,0.0000,,,,265.0000
125761,125058,2026-08-05T03:58:29-06:00,,2026-08-05T04:38:11-06:00,B4.,2,49,77.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,364.6552,,423.0000,423.0000,58.3448,0.0000,423.0000,423.0000,0.0000,423.0,0.0,0.0000,0.0,0.0000,0.0000,364.6552,181.0345,183.6207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0345,183.6207,0.0000,,364.6552,58.3448,0.0000,0.0000,,,,423.0000
125765,125078,2026-08-05T04:23:23-06:00,,2026-08-05T06:24:37-06:00,.KEIRY,1,32,66.5000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,115.0862,,133.5000,133.5000,18.4138,0.0000,133.5000,133.5000,0.0000,133.5,0.0,0.0000,0.0,0.0000,0.0000,150.0000,115.0862,0.0000,0.0000,34.9138,34.9138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.9138,150.0000,0.0000,0.0000,,115.0862,18.4138,0.0000,0.0000,,,,133.5000
125772,125066,2026-08-05T04:37:59-06:00,,2026-08-05T05:12:30-06:00,D2,1,46,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,173.2759,,201.0000,201.0000,27.7241,0.0000,201.0000,201.0000,0.0000,201.0,0.0,0.0000,0.0,0.0000,0.0000,173.2759,116.3793,56.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.3793,56.8966,0.0000,,173.2759,27.7241,0.0000,0.0000,,,,201.0000
125775,125059,2026-08-05T04:46:59-06:00,,2026-08-05T04:47:41-06:00,",LLEVAR",1,32,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,159.4828,,185.0000,185.0000,25.5172,0.0000,185.0000,185.0000,0.0000,185.0,0.0,0.0000,0.0,0.0000,0.0000,159.4828,147.4138,0.0000,12.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.4138,0.0000,12.0690,,159.4828,25.5172,0.0000,0.0000,,,,185.0000
125776,125102,2026-08-05T04:53:23-06:00,,2026-08-05T08:08:00-06:00,B4,1,49,43.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,135.3448,,157.0000,157.0000,21.6552,0.0000,157.0000,157.0000,0.0000,157.0,0.0,0.0000,0.0,0.0000,0.0000,135.3448,90.5172,44.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5172,44.8276,0.0000,,135.3448,21.6552,0.0000,0.0000,,,,157.0000
125777,125071,2026-08-05T04:59:59-06:00,,2026-08-05T05:54:18-06:00,J1,5,54,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,861.2069,,999.0000,999.0000,137.7931,0.0000,999.0000,999.0000,0.0000,999.0,0.0,0.0000,0.0,0.0000,0.0000,861.2069,581.8966,279.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,581.8966,279.3103,0.0000,,861.2069,137.7931,0.0000,0.0000,,,,999.0000
125781,125074,2026-08-05T05:28:15-06:00,,2026-08-05T06:01:19-06:00,J2,2,54,30.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,362.0690,,420.0000,420.0000,57.9310,0.0000,420.0000,420.0000,0.0000,420.0,0.0,0.0000,0.0,0.0000,0.0000,362.0690,284.4828,77.5862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,284.4828,77.5862,0.0000,,362.0690,57.9310,0.0000,0.0000,,,,420.0000
125785,125088,2026-08-05T05:42:53-06:00,,2026-08-05T06:54:52-06:00,J5,1,54,8.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,208.6207,,242.0000,242.0000,33.3793,0.0000,242.0000,242.0000,0.0000,242.0,0.0,0.0000,0.0,0.0000,0.0000,208.6207,136.2069,72.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2069,72.4138,0.0000,,208.6207,33.3793,0.0000,0.0000,,,,242.0000
125786,125084,2026-08-05T05:48:53-06:00,,2026-08-05T06:45:42-06:00,D2,2,46,20.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,500.0000,,580.0000,580.0000,80.0000,0.0000,580.0000,580.0000,0.0000,580.0,0.0,0.0000,0.0,0.0000,0.0000,500.0000,270.6897,229.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.6897,229.3103,0.0000,,500.0000,80.0000,0.0000,0.0000,,,,580.0000
