folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
124119,123429,2026-07-25T03:36:55-06:00,,2026-07-25T04:30:46-06:00,J1,2,47,102.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,343.1034,,398.0000,398.0000,54.8966,0.0000,398.0000,398.0000,0.0000,398.0,0.0,0.0000,0.0,0.0000,0.0000,343.1034,343.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,343.1034,0.0000,0.0000,,343.1034,54.8966,0.0000,0.0000,,,,398.0000
124125,123431,2026-07-25T04:06:14-06:00,,2026-07-25T04:40:54-06:00,J5,2,47,71.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,369.8276,,429.0000,429.0000,59.1724,0.0000,429.0000,429.0000,0.0000,429.0,0.0,0.0000,0.0,0.0000,0.0000,369.8276,331.0345,38.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.0345,38.7931,0.0000,,369.8276,59.1724,0.0000,0.0000,,,,429.0000
124129,123453,2026-07-25T04:25:48-06:00,,2026-07-25T07:07:21-06:00,J6,2,47,34.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,444.8276,,516.0000,516.0000,71.1724,0.0000,516.0000,516.0000,0.0000,516.0,0.0,0.0000,0.0,0.0000,0.0000,444.8276,343.9655,100.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,343.9655,100.8621,0.0000,,444.8276,71.1724,0.0000,0.0000,,,,516.0000
124133,123449,2026-07-25T04:41:08-06:00,,2026-07-25T06:37:22-06:00,B3,2,48,34.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,401.7241,,466.0000,466.0000,64.2759,0.0000,466.0000,466.0000,0.0000,466.0,0.0,0.0000,0.0,0.0000,0.0000,401.7241,175.8621,225.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.8621,225.8621,0.0000,,401.7241,64.2759,0.0000,0.0000,,,,466.0000
124134,123444,2026-07-25T04:41:53-06:00,,2026-07-25T06:16:01-06:00,J2,2,47,109.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,337.0690,,391.0000,391.0000,53.9310,0.0000,391.0000,391.0000,0.0000,391.0,0.0,0.0000,0.0,0.0000,0.0000,337.0690,337.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,337.0690,0.0000,0.0000,,337.0690,53.9310,0.0000,0.0000,,,,391.0000
124138,123447,2026-07-25T05:17:06-06:00,,2026-07-25T06:21:20-06:00,J6,2,47,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,448.2759,,520.0000,520.0000,71.7241,0.0000,520.0000,520.0000,0.0000,520.0,0.0,0.0000,0.0,0.0000,0.0000,448.2759,258.6207,189.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.6207,189.6552,0.0000,,448.2759,71.7241,0.0000,0.0000,,,,520.0000
124140,123446,2026-07-25T05:27:11-06:00,,2026-07-25T06:19:42-06:00,J5,2,47,127.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,321.5517,,373.0000,373.0000,51.4483,0.0000,373.0000,373.0000,0.0000,373.0,0.0,0.0000,0.0,0.0000,0.0000,321.5517,269.8276,51.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8276,51.7241,0.0000,,321.5517,51.4483,0.0000,0.0000,,,,373.0000
124146,123462,2026-07-25T06:25:01-06:00,,2026-07-25T07:52:20-06:00,T2,2,54,32.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,403.4483,,468.0000,468.0000,64.5517,0.0000,468.0000,468.0000,0.0000,468.0,0.0,0.0000,0.0,0.0000,0.0000,403.4483,253.4483,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,253.4483,150.0000,0.0000,,403.4483,64.5517,0.0000,0.0000,,,,468.0000
124150,123456,2026-07-25T07:00:02-06:00,,2026-07-25T07:30:49-06:00,T3,2,54,154.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,298.2759,,346.0000,346.0000,47.7241,0.0000,346.0000,346.0000,0.0000,346.0,0.0,0.0000,0.0,0.0000,0.0000,298.2759,174.1379,124.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1379,124.1379,0.0000,,298.2759,47.7241,0.0000,0.0000,,,,346.0000
124152,123465,2026-07-25T07:20:55-06:00,,2026-07-25T08:47:07-06:00,J1,2,47,212.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,248.2759,,288.0000,288.0000,39.7241,0.0000,288.0000,288.0000,0.0000,288.0,0.0,0.0000,0.0,0.0000,0.0000,248.2759,90.5172,157.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5172,157.7586,0.0000,,248.2759,39.7241,0.0000,0.0000,,,,288.0000
124160,123477,2026-07-25T08:48:12-06:00,,2026-07-25T09:41:30-06:00,C3,2,42,46.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,391.3793,,454.0000,454.0000,62.6207,0.0000,454.0000,454.0000,0.0000,454.0,0.0,0.0000,0.0,0.0000,0.0000,391.3793,287.9310,103.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,287.9310,103.4483,0.0000,,391.3793,62.6207,0.0000,0.0000,,,,454.0000
