folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
113905,113142,2026-08-15T03:10:10-06:00,,2026-08-15T03:13:10-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,390.0000,,390.0000,390.0000,0.0000,0.0000,390.0000,390.0000,0.0000,390.0,0.0,0.0000,0.0,0.0000,0.0000,390.0000,0.0000,0.0000,390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.0000,0,390.0000,390.0000,0.0000,0.0000,,,,0.0000
113911,113144,2026-08-15T03:37:24-06:00,,2026-08-15T03:40:24-06:00,P/LL,1,23,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113919,113147,2026-08-15T04:08:25-06:00,,2026-08-15T04:11:25-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113920,113169,2026-08-15T04:10:51-06:00,,2026-08-15T04:13:51-06:00,P/LL,1,28,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
113922,113151,2026-08-15T04:15:45-06:00,,2026-08-15T04:18:45-06:00,P/LL,1,23,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,585.0000,,585.0000,585.0000,0.0000,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,585.0000,0.0000,0.0000,585.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.0000,0,585.0000,585.0000,0.0000,0.0000,,,,0.0000
113923,113166,2026-08-15T04:22:30-06:00,,2026-08-15T04:25:30-06:00,P/LL,1,07,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,1.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
113928,113157,2026-08-15T04:29:51-06:00,,2026-08-15T04:32:51-06:00,P/LL,1,07,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,390.0000,,390.0000,390.0000,0.0000,0.0000,390.0000,390.0000,0.0000,390.0,0.0,0.0000,0.0,0.0000,0.0000,390.0000,0.0000,0.0000,390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.0000,0,390.0000,390.0000,0.0000,0.0000,,,,0.0000
113944,113180,2026-08-15T05:21:06-06:00,,2026-08-15T05:24:06-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,2.00,200.0000,,200.0000,200.0000,0.0000,0.0000,200.0000,200.0000,0.0000,200.0,0.0,0.0000,0.0,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0,200.0000,200.0000,0.0000,0.0000,,,,0.0000
113945,113179,2026-08-15T05:24:28-06:00,,2026-08-15T05:27:28-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113951,113187,2026-08-15T05:46:33-06:00,,2026-08-15T05:49:33-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,585.0000,,585.0000,585.0000,0.0000,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,585.0000,0.0000,0.0000,585.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.0000,0,585.0000,585.0000,0.0000,0.0000,,,,0.0000
113952,113177,2026-08-15T05:52:40-06:00,,2026-08-15T05:55:40-06:00,P/LL,1,07,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113955,113183,2026-08-15T06:09:03-06:00,,2026-08-15T06:12:03-06:00,P/LL,1,23,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,300.0000,,300.0000,300.0000,0.0000,0.0000,300.0000,300.0000,0.0000,300.0,0.0,0.0000,0.0,0.0000,0.0000,300.0000,0.0000,0.0000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,0,300.0000,300.0000,0.0000,0.0000,,,,0.0000
113957,113194,2026-08-15T06:22:38-06:00,,2026-08-15T06:25:38-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,1.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
113961,113192,2026-08-15T07:21:42-06:00,,2026-08-15T07:24:42-06:00,P/LL,1,45,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113968,113206,2026-08-15T08:55:21-06:00,,2026-08-15T08:58:21-06:00,P/LL,1,24,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,1.00,195.0000,,195.0000,195.0000,0.0000,0.0000,195.0000,195.0000,0.0000,195.0,0.0,0.0000,0.0,0.0000,0.0000,195.0000,0.0000,0.0000,195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0000,0,195.0000,195.0000,0.0000,0.0000,,,,0.0000
113974,113217,2026-08-15T09:56:41-06:00,,2026-08-15T09:59:41-06:00,P/LL,1,51,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,139.6500,,162.0000,162.0000,22.3500,0.0000,162.0000,162.0000,0.0000,162.0,0.0,0.0000,0.0,0.0000,0.0000,139.6500,0.0000,139.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.6500,0.0000,0,139.6500,139.6500,0.0000,0.0000,,,,0.0000
113978,113224,2026-08-15T10:16:22-06:00,,2026-08-15T10:19:22-06:00,P/LL,1,47,0.0000,0.0000,False,0.0000,,0,False,0,0.0000,False,3.00,585.0000,,585.0000,585.0000,0.0000,0.0000,585.0000,585.0000,0.0000,585.0,0.0,0.0000,0.0,0.0000,0.0000,585.0000,0.0000,0.0000,585.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.0000,0,585.0000,585.0000,0.0000,0.0000,,,,0.0000
