folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
69181,68797,2025-08-24T06:56:38-06:00,,2025-08-24T07:34:26-06:00,.D2,2,18.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,131.0345,,152.0000,152.0000,20.9655,0.0000,152.0000,152.0000,0.0000,152.0,0.0,0.0000,0.0,0.0000,0.0000,131.0345,0.0000,131.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.0345,0.0000,,131.0345,20.9655,0.0000,0.0000,,,,152.0000
69183,68804,2025-08-24T07:09:45-06:00,,2025-08-24T07:59:27-06:00,J1,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,431.0345,,500.0000,500.0000,68.9655,0.0000,500.0000,500.0000,0.0000,500.0,0.0,0.0000,0.0,0.0000,0.0000,431.0345,269.8276,161.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8276,161.2069,0.0000,,431.0345,68.9655,0.0000,0.0000,,,,500.0000
69186,68806,2025-08-24T07:45:48-06:00,,2025-08-24T08:29:09-06:00,J3,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,293.1034,,340.0000,340.0000,46.8966,0.0000,340.0000,340.0000,0.0000,340.0,0.0,0.0000,0.0,0.0000,0.0000,293.1034,198.2759,94.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,198.2759,94.8276,0.0000,,293.1034,46.8966,0.0000,0.0000,,,,340.0000
69188,68808,2025-08-24T07:57:27-06:00,,2025-08-24T08:45:50-06:00,6,1,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,180.1724,,209.0000,209.0000,28.8276,0.0000,209.0000,209.0000,0.0000,209.0,0.0,0.0000,0.0,0.0000,0.0000,180.1724,125.0000,49.1379,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.0000,49.1379,6.0345,,180.1724,28.8276,0.0000,0.0000,,,,209.0000
69199,68809,2025-08-24T07:57:27-06:00,,2025-08-24T08:45:47-06:00,6-A,1,18.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,156.8966,,182.0000,182.0000,25.1034,,182.0000,182.0000,0.0000,182.0,0.0,0.0000,0.0,0.0000,0.0000,156.8966,107.7586,49.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.7586,49.1379,0.0000,,156.8966,25.1034,0.0000,0.0000,,,,182.0000
69189,68810,2025-08-24T08:06:58-06:00,,2025-08-24T08:47:32-06:00,B4,3,42.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,524.1379,,608.0000,608.0000,83.8621,0.0000,608.0000,608.0000,0.0000,608.0,0.0,0.0000,0.0,0.0000,0.0000,524.1379,366.3793,157.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,366.3793,157.7586,0.0000,,524.1379,83.8621,0.0000,0.0000,,,,608.0000
69190,68811,2025-08-24T08:08:17-06:00,,2025-08-24T09:00:39-06:00,J5,2,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,116.3793,,135.0000,135.0000,18.6207,0.0000,135.0000,135.0000,0.0000,135.0,0.0,0.0000,0.0,0.0000,0.0000,116.3793,0.0000,116.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.3793,0.0000,,116.3793,18.6207,0.0000,0.0000,,,,135.0000
69194,68818,2025-08-24T08:33:45-06:00,,2025-08-24T09:30:17-06:00,C1,3,61.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,206.0345,,239.0000,239.0000,32.9655,0.0000,239.0000,239.0000,0.0000,239.0,0.0,0.0000,0.0,0.0000,0.0000,206.0345,0.0000,206.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0345,0.0000,,206.0345,32.9655,0.0000,0.0000,,,,239.0000
69195,68814,2025-08-24T08:37:25-06:00,,2025-08-24T09:08:35-06:00,.LLEVARIMSS,1,31.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,145.6897,,169.0000,169.0000,23.3103,0.0000,169.0000,169.0000,0.0000,169.0,0.0,0.0000,0.0,0.0000,0.0000,145.6897,99.1379,42.2414,4.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,42.2414,4.3103,,145.6897,23.3103,0.0000,0.0000,,,,169.0000
69196,68815,2025-08-24T08:39:50-06:00,,2025-08-24T09:14:57-06:00,J1,1,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,235.3448,,273.0000,273.0000,37.6552,0.0000,273.0000,273.0000,0.0000,273.0,0.0,0.0000,0.0,0.0000,0.0000,235.3448,99.1379,136.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.1379,136.2069,0.0000,,235.3448,37.6552,0.0000,0.0000,,,,273.0000
69197,68826,2025-08-24T08:43:04-06:00,,2025-08-24T10:10:12-06:00,C4,3,5.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,512.9310,,595.0000,595.0000,82.0690,0.0000,595.0000,595.0000,0.0000,595.0,0.0,0.0000,0.0,0.0000,0.0000,512.9310,419.8276,93.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.8276,93.1034,0.0000,,512.9310,82.0690,0.0000,0.0000,,,,595.0000
69203,68830,2025-08-24T09:01:58-06:00,,2025-08-24T10:27:16-06:00,T4,2,8.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,682.7586,,792.0000,792.0000,109.2414,0.0000,792.0000,792.0000,0.0000,792.0,0.0,0.0000,0.0,0.0000,0.0000,682.7586,269.8276,412.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.8276,412.9310,0.0000,,682.7586,109.2414,0.0000,0.0000,,,,792.0000
69204,68850,2025-08-24T09:09:06-06:00,,2025-08-24T12:07:59-06:00,B4,2,84.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,444.8276,,516.0000,516.0000,71.1724,0.0000,516.0000,516.0000,0.0000,516.0,0.0,0.0000,0.0,0.0000,0.0000,444.8276,210.3448,234.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.3448,234.4828,0.0000,,444.8276,71.1724,0.0000,0.0000,,,,516.0000
69205,68824,2025-08-24T09:09:48-06:00,,2025-08-24T10:06:16-06:00,A1.,10,3.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,497.4138,,577.0000,577.0000,79.5862,0.0000,577.0000,577.0000,0.0000,577.0,0.0,0.0000,0.0,0.0000,0.0000,497.4138,364.6552,132.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.6552,132.7586,0.0000,,497.4138,79.5862,0.0000,0.0000,,,,577.0000
69206,68831,2025-08-24T09:16:44-06:00,,2025-08-24T10:28:53-06:00,5,1,7.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,278.4483,,323.0000,323.0000,44.5517,0.0000,323.0000,323.0000,0.0000,323.0,0.0,0.0000,0.0,0.0000,0.0000,278.4483,102.5862,175.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.5862,175.8621,0.0000,,278.4483,44.5517,0.0000,0.0000,,,,323.0000
69211,68834,2025-08-24T10:04:32-06:00,,2025-08-24T10:53:14-06:00,B2,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,387.9310,,450.0000,450.0000,62.0690,0.0000,450.0000,450.0000,0.0000,450.0,0.0,0.0000,0.0,0.0000,0.0000,387.9310,274.1379,113.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.1379,113.7931,0.0000,,387.9310,62.0690,0.0000,0.0000,,,,450.0000
69213,68835,2025-08-24T10:14:37-06:00,,2025-08-24T10:56:32-06:00,J1,2,24.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,410.3448,,476.0000,476.0000,65.6552,0.0000,476.0000,476.0000,0.0000,476.0,0.0,0.0000,0.0,0.0000,0.0000,410.3448,312.0690,98.2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.0690,98.2759,0.0000,,410.3448,65.6552,0.0000,0.0000,,,,476.0000
69215,68839,2025-08-24T10:23:35-06:00,,2025-08-24T11:09:52-06:00,J6,2,180.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,277.5862,,322.0000,322.0000,44.4138,0.0000,322.0000,322.0000,0.0000,322.0,0.0,0.0000,0.0,0.0000,0.0000,277.5862,193.1034,84.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.1034,84.4828,0.0000,,277.5862,44.4138,0.0000,0.0000,,,,322.0000
69220,68843,2025-08-24T10:42:23-06:00,,2025-08-24T11:48:13-06:00,T2,4,100.0000,0.0000,False,0.0000,,,False,0,0.0000,False,9.00,781.8966,,907.0000,907.0000,125.1034,0.0000,907.0000,907.0000,0.0000,907.0,0.0,0.0000,0.0,0.0000,0.0000,781.8966,518.9655,262.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.9655,262.9310,0.0000,,781.8966,125.1034,0.0000,0.0000,,,,907.0000
69221,68848,2025-08-24T10:45:36-06:00,,2025-08-24T12:03:02-06:00,B3,1,41.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,309.4828,,359.0000,359.0000,49.5172,0.0000,359.0000,359.0000,0.0000,359.0,0.0,0.0000,0.0,0.0000,0.0000,309.4828,138.7931,170.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.7931,170.6897,0.0000,,309.4828,49.5172,0.0000,0.0000,,,,359.0000
69223,68851,2025-08-24T10:48:37-06:00,,2025-08-24T12:15:30-06:00,C4,2,136.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,313.7931,,364.0000,364.0000,50.2069,0.0000,364.0000,364.0000,0.0000,364.0,0.0,0.0000,0.0,0.0000,0.0000,313.7931,193.1034,120.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.1034,120.6897,0.0000,,313.7931,50.2069,0.0000,0.0000,,,,364.0000
69225,68842,2025-08-24T10:53:55-06:00,,2025-08-24T11:38:44-06:00,J5,2,157.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,295.6897,,343.0000,343.0000,47.3103,0.0000,343.0000,343.0000,0.0000,343.0,0.0,0.0000,0.0,0.0000,0.0000,295.6897,201.7241,93.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.7241,93.9655,0.0000,,295.6897,47.3103,0.0000,0.0000,,,,343.0000
69229,68846,2025-08-24T11:03:26-06:00,,2025-08-24T11:58:56-06:00,A2,2,247.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,218.1034,,253.0000,253.0000,34.8966,0.0000,253.0000,253.0000,0.0000,253.0,0.0,0.0000,0.0,0.0000,0.0000,218.1034,68.1034,150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1034,150.0000,0.0000,,218.1034,34.8966,0.0000,0.0000,,,,253.0000
69230,68849,2025-08-24T11:21:32-06:00,,2025-08-24T12:04:17-06:00,J1,2,102.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,343.1034,,398.0000,398.0000,54.8966,0.0000,398.0000,398.0000,0.0000,398.0,0.0,0.0000,0.0,0.0000,0.0000,343.1034,222.4138,120.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.4138,120.6897,0.0000,,343.1034,54.8966,0.0000,0.0000,,,,398.0000
69233,68853,2025-08-24T11:36:14-06:00,,2025-08-24T12:21:06-06:00,B1,2,124.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,324.1379,,376.0000,376.0000,51.8621,0.0000,376.0000,376.0000,0.0000,376.0,0.0,0.0000,0.0,0.0000,0.0000,324.1379,270.6897,47.4138,6.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.6897,47.4138,6.0345,,324.1379,51.8621,0.0000,0.0000,,,,376.0000
69235,68854,2025-08-24T11:46:53-06:00,,2025-08-24T12:23:47-06:00,J3,2,57.0000,0.0000,False,0.0000,,,False,0,0.0000,False,5.00,381.8966,,443.0000,443.0000,61.1034,0.0000,443.0000,443.0000,0.0000,443.0,0.0,0.0000,0.0,0.0000,0.0000,381.8966,224.1379,157.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.1379,157.7586,0.0000,,381.8966,61.1034,0.0000,0.0000,,,,443.0000
69241,68864,2025-08-24T12:15:38-06:00,,2025-08-24T13:16:18-06:00,C2,5,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,889.6552,,1032.0000,1032.0000,142.3448,0.0000,1032.0000,1032.0000,0.0000,1032.0,0.0,0.0000,0.0,0.0000,0.0000,889.6552,568.9655,320.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,568.9655,320.6897,0.0000,,889.6552,142.3448,0.0000,0.0000,,,,1032.0000
69243,68862,2025-08-24T12:23:10-06:00,,2025-08-24T12:57:59-06:00,D2,2,248.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,217.2414,,252.0000,252.0000,34.7586,0.0000,252.0000,252.0000,0.0000,252.0,0.0,0.0000,0.0,0.0000,0.0000,217.2414,112.0690,105.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.0690,105.1724,0.0000,,217.2414,34.7586,0.0000,0.0000,,,,252.0000
69246,68866,2025-08-24T12:28:21-06:00,,2025-08-24T13:26:50-06:00,C3,2,12.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,118.9655,,138.0000,138.0000,19.0345,0.0000,138.0000,138.0000,0.0000,138.0,0.0,0.0000,0.0,0.0000,0.0000,118.9655,0.0000,118.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9655,0.0000,,118.9655,19.0345,0.0000,0.0000,,,,138.0000
69251,68863,2025-08-24T12:43:28-06:00,,2025-08-24T13:15:18-06:00,6,2,342.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,136.2069,,158.0000,158.0000,21.7931,0.0000,158.0000,158.0000,0.0000,158.0,0.0,0.0000,0.0,0.0000,0.0000,136.2069,0.0000,136.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2069,0.0000,,136.2069,21.7931,0.0000,0.0000,,,,158.0000
69254,68892,2025-08-24T13:14:35-06:00,,2025-08-24T14:47:12-06:00,B2,2,273.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,626.7241,,727.0000,727.0000,100.2759,0.0000,727.0000,727.0000,0.0000,727.0,0.0,0.0000,0.0,0.0000,0.0000,626.7241,362.0690,264.6552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,362.0690,264.6552,0.0000,,626.7241,100.2759,0.0000,0.0000,,,,727.0000
69256,68887,2025-08-24T13:19:17-06:00,,2025-08-24T14:27:48-06:00,C4,3,68.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,544.8276,,632.0000,632.0000,87.1724,0.0000,632.0000,632.0000,0.0000,632.0,0.0,0.0000,0.0,0.0000,0.0000,544.8276,288.7931,256.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.7931,256.0345,0.0000,,544.8276,87.1724,0.0000,0.0000,,,,632.0000
69257,68881,2025-08-24T13:25:28-06:00,,2025-08-24T14:07:57-06:00,J4,2,46.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,391.3793,,454.0000,454.0000,62.6207,0.0000,454.0000,454.0000,0.0000,454.0,0.0,0.0000,0.0,0.0000,0.0000,391.3793,209.4828,181.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4828,181.8966,0.0000,,391.3793,62.6207,0.0000,0.0000,,,,454.0000
69258,68889,2025-08-24T13:33:46-06:00,,2025-08-24T14:38:32-06:00,J5,2,74.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,367.2414,,426.0000,426.0000,58.7586,0.0000,426.0000,426.0000,0.0000,426.0,0.0,0.0000,0.0,0.0000,0.0000,367.2414,107.7586,259.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.7586,259.4828,0.0000,,367.2414,58.7586,0.0000,0.0000,,,,426.0000
69260,68888,2025-08-24T13:43:03-06:00,,2025-08-24T14:33:28-06:00,J6,2,0.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,346.5517,,402.0000,402.0000,55.4483,0.0000,402.0000,402.0000,0.0000,402.0,0.0,0.0000,0.0,0.0000,0.0000,346.5517,262.0690,84.4828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.0690,84.4828,0.0000,,346.5517,55.4483,0.0000,0.0000,,,,402.0000
69261,68883,2025-08-24T13:46:40-06:00,,2025-08-24T14:12:58-06:00,D2,2,36.0000,0.0000,False,0.0000,,,False,0,0.0000,False,2.00,141.3793,,164.0000,164.0000,22.6207,0.0000,164.0000,164.0000,0.0000,164.0,0.0,0.0000,0.0,0.0000,0.0000,141.3793,0.0000,141.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.3793,0.0000,,141.3793,22.6207,0.0000,0.0000,,,,164.0000
