folio,numcheque,fecha,salidarepartidor,cierre,mesa,nopersonas,idmesero,cambio,descuento,facturado,cambiorepartidor,usuariodescuento,idtipodescuento,propinapagada,propinafoliomovtocaja,propinaincluida,propinamanual,totalarticulos,subtotal,subtotalsinimpuestos,total,totalconpropina,totalimpuesto1,cargo,totalconcargo,totalconpropinacargo,descuentoimporte,efectivo,tarjeta,vales,otros,propina,propinatarjeta,totalsindescuento,totalalimentos,totalbebidas,totalotros,totaldescuentos,totaldescuentoalimentos,totaldescuentobebidas,totaldescuentootros,totalcortesias,totalcortesiaalimentos,totalcortesiabebidas,totalcortesiaotros,totaldescuentoycortesia,totalalimentossindescuentos,totalbebidassindescuentos,totalotrossindescuentos,descuentocriterio,subtotalcondescuento,totalimpuestod1,totalcondonativo,totalconpropinacargodonativo,subtotal_ec,total_ec,totalconpropinacargo_ec,totalsindescuentoimp
115786,115010,2026-08-29T03:12:28-06:00,,2026-08-29T04:23:24-06:00,E1,1,21,161.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,292.2414,,339.0000,339.0000,46.7586,0.0000,339.0000,339.0000,0.0000,339.0,0.0,0.0000,0.0,0.0000,0.0000,292.2414,198.2759,81.8966,12.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,198.2759,81.8966,12.0690,,292.2414,46.7586,0.0000,0.0000,,,,0.0000
115788,115007,2026-08-29T03:30:44-06:00,,2026-08-29T04:09:42-06:00,L3,3,45,1.0000,0.0000,False,0.0000,,,False,0,0.0000,False,7.00,516.3793,,599.0000,599.0000,82.6207,0.0000,599.0000,599.0000,0.0000,599.0,0.0,0.0000,0.0,0.0000,0.0000,516.3793,409.4828,106.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409.4828,106.8966,0.0000,,516.3793,82.6207,0.0000,0.0000,,,,0.0000
115790,115045,2026-08-29T03:31:37-06:00,,2026-08-29T06:41:58-06:00,L6,2,45,44.0000,0.0000,False,0.0000,,,False,0,0.0000,False,6.00,393.1034,,456.0000,456.0000,62.8966,0.0000,456.0000,456.0000,0.0000,456.0,0.0,0.0000,0.0,0.0000,0.0000,393.1034,300.0000,93.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,93.1034,0.0000,,393.1034,62.8966,0.0000,0.0000,,,,0.0000
115792,115032,2026-08-29T03:36:06-06:00,,2026-08-29T05:54:59-06:00,A2,3,07,438.0000,0.0000,False,0.0000,,,False,0,0.0000,False,11.00,915.5172,,1062.0000,1062.0000,146.4828,0.0000,1062.0000,1062.0000,0.0000,1062.0,0.0,0.0000,0.0,0.0000,0.0000,915.5172,566.3793,349.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,566.3793,349.1379,0.0000,,915.5172,146.4828,0.0000,0.0000,,,,0.0000
115795,115008,2026-08-29T03:47:20-06:00,,2026-08-29T04:18:11-06:00,L2,2,45,61.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,378.4483,,439.0000,439.0000,60.5517,0.0000,439.0000,439.0000,0.0000,439.0,0.0,0.0000,0.0,0.0000,0.0000,378.4483,296.5517,81.8966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,296.5517,81.8966,0.0000,,378.4483,60.5517,0.0000,0.0000,,,,0.0000
115801,115017,2026-08-29T04:06:31-06:00,,2026-08-29T04:53:18-06:00,A5,1,07,192.0000,0.0000,False,0.0000,,,False,0,0.0000,False,3.00,265.5172,,308.0000,308.0000,42.4828,0.0000,308.0000,308.0000,0.0000,308.0,0.0,0.0000,0.0,0.0000,0.0000,265.5172,137.0690,128.4483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0690,128.4483,0.0000,,265.5172,42.4828,0.0000,0.0000,,,,0.0000
115802,115029,2026-08-29T04:08:26-06:00,,2026-08-29T05:41:21-06:00,E6,4,21,6.0000,0.0000,False,0.0000,,,False,0,0.0000,False,12.00,994.8276,,1154.0000,1154.0000,159.1724,0.0000,1154.0000,1154.0000,0.0000,1154.0,0.0,0.0000,0.0,0.0000,0.0000,994.8276,543.1034,451.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543.1034,451.7241,0.0000,,994.8276,159.1724,0.0000,0.0000,,,,0.0000
115804,115028,2026-08-29T04:16:07-06:00,,2026-08-29T05:41:15-06:00,E4,4,21,220.0000,0.0000,False,0.0000,,,False,0,0.0000,False,10.00,672.4138,,780.0000,780.0000,107.5862,0.0000,780.0000,780.0000,0.0000,780.0,0.0,0.0000,0.0,0.0000,0.0000,672.4138,346.5517,325.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,346.5517,325.8621,0.0000,,672.4138,107.5862,0.0000,0.0000,,,,0.0000
115805,115026,2026-08-29T04:19:59-06:00,,2026-08-29T05:36:33-06:00,A4,2,07,33.0000,0.0000,False,0.0000,,,False,0,0.0000,False,4.00,316.3793,,367.0000,367.0000,50.6207,0.0000,367.0000,367.0000,0.0000,367.0,0.0,0.0000,0.0,0.0000,0.0000,316.3793,198.2759,118.1034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,198.2759,118.1034,0.0000,,316.3793,50.6207,0.0000,0.0000,,,,0.0000
115809,115016,2026-08-29T04:31:56-06:00,,2026-08-29T06:53:41-06:00,A6,4,07,15.0000,0.0000,False,0.0000,,,False,0,0.0000,False,8.00,607.7586,,705.0000,705.0000,97.2414,0.0000,705.0000,705.0000,0.0000,705.0,0.0,0.0000,0.0,0.0000,0.0000,607.7586,343.9655,263.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,343.9655,263.7931,0.0000,,607.7586,97.2414,0.0000,0.0000,,,,0.0000
